symbol,1,6,24,96
SYMBOL:PFKFB2,9.389,9.836,10.384,9.77
SYMBOL:ACTA1,10.894,10.306,10.989,11.445
SYMBOL:ARAF,9.42,9.954,9.748,9.912
SYMBOL:ATRIP,12.712,12.677,12.659,12.504
SYMBOL:BAX,8.901,9.369,9.082,9.372
SYMBOL:BCL2,9.109,9.619,9.333,9.648
SYMBOL:BCL2L1,12.325,11.872,12.216,11.865
SYMBOL:BRAF,13.631,12.796,12.871,13.576
SYMBOL:BRAF,9.375,9.86,9.723,9.937
SYMBOL:CHEK2,11.355,11.252,11.281,11.291
SYMBOL:GAB1,9.671,9.996,9.838,10.014
SYMBOL:HDAC1,14.895,14.517,15.837,11.924
SYMBOL:MAPK14,9.723,9.956,9.923,10.126
SYMBOL:PRKCA,9.404,9.777,9.542,9.772
SYMBOL:PRKCE,9.688,10.687,9.925,10.04
SYMBOL:MYC,9.784,11.502,10.199,10.04
SYMBOL:ELK1,10.289,10.811,10.465,10.343
SYMBOL:ELK1,9.961,10.036,10.374,9.86
