SYMBOL:PAK2,10.018,10.305,10.76,10.598,10.109
SYMBOL:PAK2,10.817,11.151,11.542,11.279,11.223
SYMBOL:PAK3,10.02,10.102,10.748,10.462,10.077
SYMBOL:PRKCB,10.046,10.146,10.828,10.447,10.163
SYMBOL:RAF1,10.776,10.454,10.844,10.585,10.453
SYMBOL:RPS6KA1,10.397,10.483,10.789,10.466,10.288
SYMBOL:SRC,9.913,9.587,8.706,9.146,9.714
SYMBOL:LAT,9.586,9.472,9.873,9.714,9.525
SYMBOL:LCP2,9.958,9.826,9.943,9.913,10.16
SYMBOL:LCK,9.951,9.377,10.015,9.682,9.593
SYMBOL:FOS,10.271,10.13,10.51,10.408,10.26
SYMBOL:GAB2,9.8,9.669,10.204,9.904,9.849
SYMBOL:BCL6,10.127,10.079,10.412,10.358,10.034
SYMBOL:BRCA1,10.145,10.173,10.423,9.808,10.106
SYMBOL:CCND2,9.702,9.869,10.379,10.106,9.671
SYMBOL:IL10RA,10.707,10.799,10.824,10.791,10.483
SYMBOL:IL13RA1,9.96,9.865,10.341,10.145,9.719
SYMBOL:IL4R,10.241,10.522,10.631,10.756,9.853
SYMBOL:ITGB4,10.41,10.463,10.581,10.47,10.078
SYMBOL:KCNA3,10.099,10.084,10.64,10.156,9.974
SYMBOL:CDK5,12.377,12.153,12.596,12.024,12.207
SYMBOL:STAM2,9.535,9.667,10.222,10.028,9.511
SYMBOL:FER,11.195,11.279,11.305,11.537,10.976
SYMBOL:CLDN3,10.246,10.233,10.548,10.119,10.224
SYMBOL:CLDN7,9.542,9.549,10.174,9.859,9.68
