Time	TH	ErrorTH	H	HD=0	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
122.7000	0.0163	0.0017	1.9070	1.0000	mTORC1_S6K1 -- Senescence -- AKT	0.000042	0.000042	p21 -- mTORC1_S6K1	0.014590	0.001651	Senescence	0.000200	0.000200	mTORC1_S6K1 -- AKT	0.421958	0.006985	p21 -- mTORC1_S6K1 -- Senescence	0.360953	0.006784	p21	0.136520	0.004841	mTORC1_S6K1	0.029417	0.002366	p21 -- Senescence	0.014859	0.001686	<nil>	0.019900	0.001943	mTORC1_S6K1 -- Senescence	0.001561	0.000551
122.8000	0.0172	0.0018	1.9097	1.0000	p21 -- mTORC1_S6K1	0.014351	0.001648	Senescence	0.000200	0.000200	mTORC1_S6K1 -- AKT	0.422000	0.006985	p21 -- mTORC1_S6K1 -- Senescence	0.360180	0.006782	p21	0.136982	0.004842	mTORC1_S6K1	0.028347	0.002334	p21 -- Senescence	0.015873	0.001736	<nil>	0.020382	0.001965	mTORC1_S6K1 -- Senescence	0.001684	0.000571
122.9000	0.0209	0.0020	1.9143	1.0000	Senescence	0.000200	0.000200	mTORC1_S6K1 -- AKT	0.422000	0.006985	p21 -- mTORC1_S6K1 -- Senescence	0.359360	0.006777	mTORC1_S6K1 -- Senescence	0.002010	0.000613	p21	0.137122	0.004846	p21 -- mTORC1_S6K1	0.015241	0.001688	mTORC1_S6K1	0.028234	0.002322	p21 -- Senescence	0.016067	0.001744	<nil>	0.019767	0.001937
123.0000	0.0220	0.0021	1.9152	1.0000	Senescence	0.000154	0.000154	mTORC1_S6K1 -- AKT	0.422000	0.006985	p21 -- mTORC1_S6K1 -- Senescence	0.358828	0.006773	mTORC1_S6K1 -- Senescence	0.002069	0.000636	p21	0.137599	0.004852	p21 -- mTORC1_S6K1	0.015356	0.001693	p21 -- Senescence	0.015963	0.001725	<nil>	0.019956	0.001944	mTORC1_S6K1	0.028075	0.002313
123.1000	0.0202	0.0019	1.9205	1.0000	Senescence	0.000073	0.000073	mTORC1_S6K1 -- AKT	0.422000	0.006985	p21 -- mTORC1_S6K1 -- Senescence	0.357697	0.006772	mTORC1_S6K1 -- Senescence	0.002136	0.000639	p21	0.137361	0.004849	p21 -- Senescence	0.016702	0.001788	<nil>	0.020361	0.001960	p21 -- mTORC1_S6K1	0.015678	0.001712	mTORC1_S6K1	0.027992	0.002307
123.2000	0.0205	0.0020	1.9252	1.0000	Senescence	0.000200	0.000200	mTORC1_S6K1 -- AKT	0.422183	0.006985	mTORC1_S6K1	0.028183	0.002315	p21 -- mTORC1_S6K1 -- Senescence	0.357210	0.006769	p21	0.136323	0.004834	p21 -- mTORC1_S6K1	0.016498	0.001746	mTORC1_S6K1 -- Senescence	0.001948	0.000610	<nil>	0.020219	0.001968	p21 -- Senescence	0.017236	0.001814
123.3000	0.0191	0.0019	1.9183	1.0000	Senescence	0.000200	0.000200	mTORC1_S6K1 -- AKT	0.422200	0.006986	mTORC1_S6K1	0.027577	0.002296	p21 -- mTORC1_S6K1 -- Senescence	0.358031	0.006772	p21	0.137393	0.004846	mTORC1_S6K1 -- Senescence	0.001823	0.000578	<nil>	0.020363	0.001983	p21 -- Senescence	0.016028	0.001743	p21 -- mTORC1_S6K1	0.016385	0.001737
123.4000	0.0204	0.0020	1.9194	1.0000	Senescence	0.000200	0.000200	mTORC1_S6K1 -- AKT	0.422200	0.006986	AKT	0.000163	0.000163	mTORC1_S6K1	0.027432	0.002302	p21 -- mTORC1_S6K1 -- Senescence	0.357641	0.006772	p21	0.137797	0.004860	mTORC1_S6K1 -- Senescence	0.001600	0.000565	<nil>	0.020621	0.001992	p21 -- Senescence	0.016179	0.001761	p21 -- mTORC1_S6K1	0.016167	0.001745
123.5000	0.0213	0.0020	1.9205	1.0000	Senescence	0.000200	0.000200	p21 -- Senescence	0.016904	0.001777	<nil>	0.020172	0.001957	mTORC1_S6K1 -- Senescence	0.001600	0.000565	p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.000026	0.000026	p21 -- mTORC1_S6K1 -- Senescence	0.357462	0.006767	mTORC1_S6K1	0.027955	0.002320	p21	0.137756	0.004849	AKT	0.000200	0.000200	p21 -- mTORC1_S6K1	0.015524	0.001703	mTORC1_S6K1 -- AKT	0.422200	0.006986
123.6000	0.0225	0.0021	1.9222	1.0000	Senescence	0.000148	0.000148	p21 -- Senescence	0.016437	0.001755	<nil>	0.019620	0.001930	mTORC1_S6K1 -- Senescence	0.001600	0.000565	p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.000200	0.000200	p21 -- mTORC1_S6K1 -- Senescence	0.356902	0.006767	mTORC1_S6K1	0.027764	0.002304	p21	0.138432	0.004862	AKT	0.000200	0.000200	p21 -- mTORC1_S6K1	0.016498	0.001761	mTORC1_S6K1 -- AKT	0.422200	0.006986
123.7000	0.0225	0.0021	1.9179	1.0000	Senescence	0.000023	0.000023	p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.000200	0.000200	<nil>	0.018207	0.001850	p21 -- Senescence	0.016111	0.001746	mTORC1_S6K1 -- Senescence	0.001663	0.000564	p21 -- mTORC1_S6K1 -- Senescence	0.356291	0.006766	mTORC1_S6K1	0.027385	0.002277	p21	0.140631	0.004893	AKT	0.000200	0.000200	p21 -- mTORC1_S6K1	0.017090	0.001778	mTORC1_S6K1 -- AKT	0.422200	0.006986
123.8000	0.0226	0.0021	1.9193	1.0000	p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.000200	0.000200	<nil>	0.018366	0.001870	mTORC1_S6K1 -- Senescence	0.001597	0.000555	mTORC1_S6K1	0.028033	0.002314	AKT	0.000200	0.000200	p21	0.141459	0.004911	p21 -- mTORC1_S6K1 -- Senescence	0.355673	0.006765	Senescence	0.000233	0.000203	p21 -- mTORC1_S6K1	0.016955	0.001789	mTORC1_S6K1 -- AKT	0.422109	0.006985	p21 -- Senescence	0.015175	0.001704
123.9000	0.0207	0.0020	1.9270	1.0000	p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.000200	0.000200	<nil>	0.019132	0.001911	mTORC1_S6K1 -- Senescence	0.001592	0.000562	mTORC1_S6K1	0.027973	0.002301	AKT	0.000200	0.000200	p21	0.140638	0.004897	p21 -- mTORC1_S6K1 -- Senescence	0.354737	0.006755	p21 -- mTORC1_S6K1 -- AKT	0.000036	0.000036	Senescence	0.000268	0.000211	p21 -- mTORC1_S6K1	0.016864	0.001759	mTORC1_S6K1 -- AKT	0.422000	0.006985	p21 -- Senescence	0.016361	0.001747
124.0000	0.0178	0.0018	1.9210	1.0000	p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.000200	0.000200	<nil>	0.018880	0.001900	mTORC1_S6K1 -- Senescence	0.001295	0.000499	mTORC1_S6K1	0.027498	0.002288	AKT	0.000200	0.000200	p21	0.141724	0.004919	p21 -- mTORC1_S6K1 -- Senescence	0.355362	0.006763	p21 -- mTORC1_S6K1	0.016142	0.001739	mTORC1_S6K1 -- AKT	0.422000	0.006985	p21 -- Senescence	0.016298	0.001773	Senescence	0.000200	0.000200	p21 -- mTORC1_S6K1 -- AKT	0.000200	0.000200
124.1000	0.0171	0.0018	1.9237	1.0000	p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.000200	0.000200	<nil>	0.018365	0.001871	mTORC1_S6K1 -- Senescence	0.001113	0.000461	mTORC1_S6K1	0.027460	0.002295	AKT	0.000200	0.000200	p21	0.140951	0.004905	p21 -- mTORC1_S6K1 -- Senescence	0.355387	0.006761	p21 -- mTORC1_S6K1 -- AKT	0.000200	0.000200	Senescence	0.000373	0.000236	p21 -- mTORC1_S6K1	0.016455	0.001763	mTORC1_S6K1 -- AKT	0.422000	0.006985	p21 -- Senescence	0.017297	0.001808
124.2000	0.0176	0.0018	1.9304	1.0000	<nil>	0.018560	0.001873	p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.000200	0.000200	mTORC1_S6K1 -- Senescence	0.001426	0.000511	mTORC1_S6K1	0.027052	0.002278	AKT	0.000200	0.000200	p21	0.140771	0.004891	p21 -- mTORC1_S6K1 -- Senescence	0.354589	0.006756	p21 -- mTORC1_S6K1 -- AKT	0.000200	0.000200	Senescence	0.000600	0.000346	p21 -- mTORC1_S6K1	0.017057	0.001776	mTORC1_S6K1 -- AKT	0.422000	0.006985	p21 -- Senescence	0.017345	0.001813
124.3000	0.0190	0.0019	1.9350	1.0000	p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.000200	0.000200	mTORC1_S6K1	0.026479	0.002248	mTORC1_S6K1 -- Senescence	0.001600	0.000565	<nil>	0.018686	0.001889	AKT	0.000370	0.000262	p21	0.141340	0.004903	p21 -- mTORC1_S6K1 -- Senescence	0.353755	0.006754	p21 -- mTORC1_S6K1 -- AKT	0.000200	0.000200	Senescence	0.000600	0.000346	p21 -- mTORC1_S6K1	0.017878	0.001818	mTORC1_S6K1 -- AKT	0.421830	0.006984	p21 -- Senescence	0.017062	0.001790
124.4000	0.0195	0.0019	1.9350	1.0000	AKT	0.000400	0.000283	p21	0.141546	0.004915	p21 -- mTORC1_S6K1 -- Senescence	0.353877	0.006756	mTORC1_S6K1 -- Senescence	0.001665	0.000562	p21 -- Senescence -- AKT	0.000002	0.000002	p21 -- Senescence	0.016805	0.001792	p21 -- mTORC1_S6K1 -- AKT	0.000200	0.000200	Senescence	0.000600	0.000346	<nil>	0.018713	0.001904	mTORC1_S6K1 -- AKT	0.421800	0.006985	p21 -- mTORC1_S6K1	0.018863	0.001879	p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.000198	0.000198	mTORC1_S6K1	0.025332	0.002203
124.5000	0.0189	0.0019	1.9297	1.0000	<nil>	0.018213	0.001865	mTORC1_S6K1	0.024691	0.002177	AKT	0.000400	0.000283	p21	0.143454	0.004935	mTORC1_S6K1 -- Senescence	0.001685	0.000572	p21 -- Senescence -- AKT	0.000200	0.000200	p21 -- mTORC1_S6K1 -- Senescence	0.353912	0.006756	p21 -- mTORC1_S6K1 -- AKT	0.000200	0.000200	Senescence	0.000669	0.000353	p21 -- mTORC1_S6K1	0.018843	0.001879	mTORC1_S6K1 -- AKT	0.421800	0.006985	p21 -- Senescence	0.015932	0.001738
124.6000	0.0203	0.0020	1.9233	1.0000	mTORC1_S6K1	0.023541	0.002130	<nil>	0.017830	0.001855	AKT	0.000400	0.000283	p21	0.145026	0.004962	p21 -- mTORC1_S6K1 -- Senescence	0.354411	0.006759	p21 -- mTORC1_S6K1 -- AKT	0.000110	0.000110	Senescence	0.000800	0.000400	mTORC1_S6K1 -- AKT	0.421890	0.006984	p21 -- mTORC1_S6K1	0.018744	0.001873	p21 -- Senescence	0.015258	0.001711	Senescence -- AKT	0.000034	0.000034	p21 -- Senescence -- AKT	0.000166	0.000166	mTORC1_S6K1 -- Senescence	0.001790	0.000596
124.7000	0.0193	0.0019	1.9203	1.0000	mTORC1_S6K1 -- Senescence	0.001836	0.000571	mTORC1_S6K1	0.023916	0.002141	Senescence -- AKT	0.000200	0.000200	p21 -- Senescence	0.015533	0.001735	AKT	0.000261	0.000209	p21	0.144852	0.004964	p21 -- mTORC1_S6K1 -- Senescence	0.354615	0.006760	Senescence	0.000731	0.000370	p21 -- mTORC1_S6K1	0.017910	0.001832	mTORC1_S6K1 -- AKT	0.422000	0.006985	<nil>	0.018145	0.001862
124.8000	0.0198	0.0019	1.9202	1.0000	Senescence	0.000600	0.000346	mTORC1_S6K1 -- Senescence	0.002089	0.000638	mTORC1_S6K1	0.023617	0.002131	Senescence -- AKT	0.000200	0.000200	p21 -- Senescence	0.014994	0.001683	<nil>	0.018446	0.001878	AKT	0.000200	0.000200	p21	0.144190	0.004946	p21 -- mTORC1_S6K1 -- Senescence	0.355037	0.006760	p21 -- mTORC1_S6K1	0.018628	0.001868	mTORC1_S6K1 -- AKT	0.422000	0.006985
124.9000	0.0188	0.0019	1.9211	1.0000	Senescence	0.000586	0.000339	mTORC1_S6K1 -- Senescence	0.002066	0.000607	mTORC1_S6K1	0.024369	0.002152	Senescence -- AKT	0.000200	0.000200	p21 -- Senescence	0.015573	0.001719	<nil>	0.017285	0.001817	p21 -- mTORC1_S6K1 -- Senescence	0.354566	0.006755	p21 -- mTORC1_S6K1	0.018691	0.001864	mTORC1_S6K1 -- AKT	0.422000	0.006985	AKT	0.000200	0.000200	p21	0.144463	0.004954
125.0000	0.0174	0.0018	1.9284	1.0000	Senescence	0.000400	0.000283	mTORC1_S6K1	0.025409	0.002204	mTORC1_S6K1 -- Senescence	0.001527	0.000532	Senescence -- AKT	0.000200	0.000200	p21 -- Senescence	0.016994	0.001794	<nil>	0.018191	0.001853	p21 -- mTORC1_S6K1 -- Senescence	0.353241	0.006748	p21 -- mTORC1_S6K1	0.018904	0.001884	mTORC1_S6K1 -- AKT	0.422000	0.006985	AKT	0.000200	0.000200	p21	0.142935	0.004929
125.1000	0.0165	0.0017	1.9306	1.0000	Senescence	0.000322	0.000234	mTORC1_S6K1	0.024838	0.002182	mTORC1_S6K1 -- Senescence	0.001650	0.000567	<nil>	0.018532	0.001896	Senescence -- AKT	0.000200	0.000200	p21 -- Senescence	0.017428	0.001823	p21 -- mTORC1_S6K1 -- Senescence	0.352562	0.006749	p21 -- mTORC1_S6K1	0.019014	0.001887	mTORC1_S6K1 -- AKT	0.422000	0.006985	AKT	0.000200	0.000200	p21	0.143255	0.004942
125.2000	0.0174	0.0018	1.9276	1.0000	Senescence	0.000200	0.000200	mTORC1_S6K1 -- Senescence	0.001592	0.000537	<nil>	0.018238	0.001868	Senescence -- AKT	0.000200	0.000200	p21 -- Senescence	0.017248	0.001815	mTORC1_S6K1	0.025135	0.002191	p21 -- mTORC1_S6K1 -- Senescence	0.352895	0.006748	p21 -- mTORC1_S6K1	0.018883	0.001885	mTORC1_S6K1 -- AKT	0.422000	0.006985	AKT	0.000200	0.000200	p21	0.143409	0.004941
125.3000	0.0179	0.0018	1.9265	1.0000	Senescence	0.000365	0.000259	mTORC1_S6K1 -- Senescence	0.001422	0.000529	<nil>	0.017038	0.001799	Senescence -- AKT	0.000200	0.000200	p21 -- Senescence	0.017188	0.001799	mTORC1_S6K1	0.026255	0.002249	p21 -- mTORC1_S6K1 -- Senescence	0.352558	0.006747	p21 -- mTORC1_S6K1	0.018585	0.001873	mTORC1_S6K1 -- AKT	0.422000	0.006985	AKT	0.000200	0.000200	p21	0.144189	0.004949
125.4000	0.0188	0.0019	1.9272	1.0000	Senescence	0.000400	0.000283	mTORC1_S6K1 -- Senescence	0.001774	0.000565	<nil>	0.017442	0.001827	Senescence -- AKT	0.000080	0.000080	p21 -- Senescence	0.016714	0.001799	mTORC1_S6K1	0.025052	0.002198	p21 -- mTORC1_S6K1 -- Senescence	0.352410	0.006751	p21 -- mTORC1_S6K1	0.019025	0.001897	mTORC1_S6K1 -- AKT	0.422000	0.006985	AKT	0.000320	0.000233	p21	0.144784	0.004956
125.5000	0.0201	0.0019	1.9301	1.0000	p21	0.144382	0.004952	Senescence	0.000400	0.000283	mTORC1_S6K1 -- AKT	0.422000	0.006985	p21 -- mTORC1_S6K1 -- Senescence	0.352216	0.006745	p21 -- mTORC1_S6K1	0.019505	0.001911	mTORC1_S6K1 -- Senescence	0.002085	0.000608	p21 -- Senescence	0.016718	0.001788	<nil>	0.017629	0.001841	mTORC1_S6K1	0.024664	0.002182	AKT	0.000400	0.000283
125.6000	0.0192	0.0019	1.9338	1.0000	p21	0.144105	0.004947	Senescence	0.000400	0.000283	mTORC1_S6K1 -- AKT	0.422000	0.006985	p21 -- mTORC1_S6K1 -- Senescence	0.351980	0.006744	p21 -- mTORC1_S6K1	0.019063	0.001889	mTORC1_S6K1 -- Senescence	0.002696	0.000723	p21 -- Senescence	0.016948	0.001791	<nil>	0.017722	0.001836	mTORC1_S6K1	0.024686	0.002176	AKT	0.000400	0.000283
125.7000	0.0189	0.0019	1.9312	1.0000	p21	0.143660	0.004941	Senescence	0.000400	0.000283	mTORC1_S6K1 -- AKT	0.422000	0.006985	p21 -- mTORC1_S6K1 -- Senescence	0.352968	0.006752	p21 -- mTORC1_S6K1	0.019559	0.001914	p21 -- Senescence	0.015744	0.001729	<nil>	0.018245	0.001872	mTORC1_S6K1 -- Senescence	0.002815	0.000747	mTORC1_S6K1	0.024209	0.002156	AKT	0.000400	0.000283
125.8000	0.0201	0.0020	1.9274	1.0000	mTORC1_S6K1	0.024207	0.002168	mTORC1_S6K1 -- Senescence	0.002959	0.000764	<nil>	0.017793	0.001843	p21 -- Senescence	0.015207	0.001713	Senescence	0.000400	0.000283	p21 -- mTORC1_S6K1 -- AKT	0.000145	0.000145	p21 -- mTORC1_S6K1 -- Senescence	0.353708	0.006757	p21 -- mTORC1_S6K1	0.018794	0.001897	mTORC1_S6K1 -- AKT	0.422000	0.006985	AKT	0.000400	0.000283	p21	0.144388	0.004955
125.9000	0.0197	0.0019	1.9221	1.0000	mTORC1_S6K1	0.023197	0.002109	mTORC1_S6K1 -- Senescence	0.002606	0.000717	<nil>	0.018257	0.001879	p21 -- Senescence	0.014546	0.001652	Senescence	0.000400	0.000283	p21 -- mTORC1_S6K1 -- AKT	0.000200	0.000200	p21 -- mTORC1_S6K1 -- Senescence	0.354645	0.006756	p21 -- mTORC1_S6K1	0.019049	0.001883	mTORC1_S6K1 -- AKT	0.422000	0.006985	AKT	0.000400	0.000283	p21	0.144698	0.004957
126.0000	0.0199	0.0019	1.9083	1.0000	mTORC1_S6K1 -- Senescence	0.002236	0.000662	<nil>	0.018381	0.001884	p21 -- Senescence	0.013623	0.001611	Senescence	0.000400	0.000283	p21 -- mTORC1_S6K1 -- AKT	0.000200	0.000200	p21	0.145917	0.004980	AKT	0.000400	0.000283	mTORC1_S6K1	0.022636	0.002089	p21 -- mTORC1_S6K1 -- Senescence	0.356579	0.006765	p21 -- mTORC1_S6K1	0.017503	0.001814	mTORC1_S6K1 -- AKT	0.422125	0.006985
126.1000	0.0198	0.0019	1.9012	1.0000	mTORC1_S6K1 -- Senescence	0.002151	0.000649	<nil>	0.018501	0.001877	p21 -- Senescence	0.012609	0.001542	Senescence	0.000400	0.000283	p21 -- mTORC1_S6K1 -- AKT	0.000200	0.000200	mTORC1_S6K1	0.022496	0.002077	p21 -- mTORC1_S6K1 -- Senescence	0.357404	0.006769	p21 -- mTORC1_S6K1	0.016899	0.001780	mTORC1_S6K1 -- AKT	0.422200	0.006986	AKT	0.000400	0.000283	p21	0.146739	0.004987
126.2000	0.0199	0.0019	1.8976	1.0000	mTORC1_S6K1 -- Senescence	0.002297	0.000663	<nil>	0.016968	0.001798	p21 -- Senescence	0.012207	0.001519	Senescence	0.000394	0.000244	p21 -- mTORC1_S6K1 -- AKT	0.000200	0.000200	mTORC1_S6K1	0.022942	0.002096	p21 -- mTORC1_S6K1 -- Senescence	0.358052	0.006774	p21 -- mTORC1_S6K1	0.017305	0.001812	mTORC1_S6K1 -- AKT	0.422200	0.006986	AKT	0.000400	0.000283	p21	0.147035	0.004995
126.3000	0.0204	0.0020	1.9027	1.0000	p21 -- Senescence	0.013568	0.001615	Senescence	0.000400	0.000283	p21 -- mTORC1_S6K1 -- AKT	0.000200	0.000200	<nil>	0.016519	0.001770	mTORC1_S6K1 -- Senescence	0.002606	0.000708	mTORC1_S6K1	0.023187	0.002112	p21 -- mTORC1_S6K1 -- Senescence	0.357574	0.006769	p21 -- mTORC1_S6K1	0.016849	0.001756	mTORC1_S6K1 -- AKT	0.422200	0.006986	AKT	0.000400	0.000283	p21	0.146497	0.004979
126.4000	0.0205	0.0020	1.9080	1.0000	p21 -- Senescence	0.013856	0.001625	Senescence	0.000351	0.000251	p21 -- mTORC1_S6K1 -- AKT	0.000200	0.000200	<nil>	0.016861	0.001804	mTORC1_S6K1 -- Senescence	0.002608	0.000709	mTORC1_S6K1	0.023035	0.002104	p21 -- mTORC1_S6K1 -- Senescence	0.357047	0.006771	p21 -- mTORC1_S6K1	0.017969	0.001833	mTORC1_S6K1 -- AKT	0.422200	0.006986	AKT	0.000400	0.000283	p21	0.145473	0.004966
126.5000	0.0205	0.0020	1.9074	1.0000	p21 -- Senescence	0.013187	0.001572	Senescence	0.000200	0.000200	p21 -- mTORC1_S6K1 -- AKT	0.000067	0.000067	<nil>	0.017100	0.001797	mTORC1_S6K1 -- Senescence	0.002365	0.000670	mTORC1_S6K1	0.023086	0.002092	p21 -- mTORC1_S6K1 -- Senescence	0.356759	0.006765	p21 -- mTORC1_S6K1	0.019589	0.001903	mTORC1_S6K1 -- AKT	0.422333	0.006985	AKT	0.000400	0.000283	p21	0.144914	0.004952
126.6000	0.0201	0.0019	1.9105	1.0000	p21	0.143650	0.004939	Senescence	0.000575	0.000303	mTORC1_S6K1 -- AKT	0.422400	0.006986	p21 -- mTORC1_S6K1 -- Senescence	0.357058	0.006765	mTORC1_S6K1	0.022385	0.002074	AKT	0.000400	0.000283	mTORC1_S6K1 -- Senescence	0.002115	0.000639	p21 -- mTORC1_S6K1	0.019985	0.001929	<nil>	0.018271	0.001866	p21 -- Senescence	0.013161	0.001567
126.7000	0.0222	0.0021	1.9181	1.0000	p21	0.142125	0.004925	Senescence	0.000800	0.000400	mTORC1_S6K1 -- AKT	0.422400	0.006986	p21 -- mTORC1_S6K1 -- Senescence	0.356510	0.006766	mTORC1_S6K1	0.023426	0.002115	AKT	0.000400	0.000283	mTORC1_S6K1 -- Senescence	0.002001	0.000632	p21 -- mTORC1_S6K1	0.020371	0.001959	<nil>	0.017912	0.001845	p21 -- Senescence	0.014055	0.001639
126.8000	0.0229	0.0021	1.9172	1.0000	p21	0.141370	0.004910	Senescence	0.000800	0.000400	mTORC1_S6K1 -- AKT	0.422415	0.006986	p21 -- mTORC1_S6K1 -- Senescence	0.357277	0.006769	mTORC1_S6K1	0.023905	0.002136	AKT	0.000385	0.000273	mTORC1_S6K1 -- Senescence	0.002091	0.000632	p21 -- mTORC1_S6K1	0.019428	0.001904	<nil>	0.018063	0.001850	p21 -- Senescence	0.014267	0.001655
126.9000	0.0227	0.0021	1.9203	1.0000	p21	0.140492	0.004896	Senescence	0.000800	0.000400	mTORC1_S6K1 -- AKT	0.422600	0.006987	p21 -- mTORC1_S6K1 -- Senescence	0.356740	0.006763	mTORC1_S6K1	0.024544	0.002165	AKT	0.000200	0.000200	mTORC1_S6K1 -- Senescence	0.002072	0.000626	p21 -- mTORC1_S6K1	0.018522	0.001856	<nil>	0.018247	0.001862	p21 -- Senescence	0.015783	0.001727
127.0000	0.0199	0.0019	1.9188	1.0000	p21	0.140182	0.004888	Senescence	0.000771	0.000386	mTORC1_S6K1 -- AKT	0.422600	0.006987	p21 -- mTORC1_S6K1 -- Senescence	0.357265	0.006764	mTORC1_S6K1	0.024539	0.002168	AKT	0.000200	0.000200	mTORC1_S6K1 -- Senescence	0.002031	0.000618	p21 -- mTORC1_S6K1	0.018512	0.001849	<nil>	0.017856	0.001840	p21 -- Senescence	0.016043	0.001747
127.1000	0.0191	0.0019	1.9172	1.0000	p21	0.139189	0.004878	Senescence	0.000600	0.000346	mTORC1_S6K1 -- AKT	0.422585	0.006986	p21 -- mTORC1_S6K1 -- Senescence	0.358542	0.006771	mTORC1_S6K1	0.024325	0.002166	AKT	0.000215	0.000201	mTORC1_S6K1 -- Senescence	0.002525	0.000703	p21 -- mTORC1_S6K1	0.017782	0.001813	<nil>	0.017566	0.001839	p21 -- Senescence	0.016671	0.001786
127.2000	0.0195	0.0019	1.9175	1.0000	p21	0.138341	0.004868	mTORC1_S6K1 -- AKT	0.422400	0.006986	Senescence	0.000702	0.000354	p21 -- mTORC1_S6K1 -- Senescence	0.359719	0.006781	mTORC1_S6K1	0.024470	0.002158	AKT	0.000400	0.000283	mTORC1_S6K1 -- Senescence	0.002746	0.000734	p21 -- mTORC1_S6K1	0.016967	0.001782	p21 -- Senescence	0.016378	0.001776	<nil>	0.017877	0.001837
127.3000	0.0204	0.0020	1.9137	1.0000	p21	0.137849	0.004860	mTORC1_S6K1 -- AKT	0.422400	0.006986	Senescence	0.001000	0.000447	p21 -- mTORC1_S6K1 -- Senescence	0.360864	0.006784	mTORC1_S6K1	0.024991	0.002189	AKT	0.000400	0.000283	mTORC1_S6K1 -- Senescence	0.002307	0.000658	p21 -- Senescence	0.016021	0.001749	<nil>	0.017557	0.001839	p21 -- mTORC1_S6K1	0.016611	0.001765
127.4000	0.0206	0.0020	1.9176	1.0000	<nil>	0.017199	0.001810	p21 -- Senescence	0.015272	0.001700	mTORC1_S6K1 -- Senescence	0.002566	0.000694	p21 -- AKT	0.000070	0.000070	mTORC1_S6K1	0.024523	0.002165	p21 -- mTORC1_S6K1 -- Senescence	0.359447	0.006778	Senescence	0.001034	0.000448	p21 -- mTORC1_S6K1	0.018003	0.001850	mTORC1_S6K1 -- AKT	0.422576	0.006986	AKT	0.000400	0.000283	p21	0.138910	0.004875
127.5000	0.0188	0.0019	1.9187	1.0000	<nil>	0.016611	0.001764	p21 -- Senescence	0.015309	0.001693	mTORC1_S6K1 -- Senescence	0.002235	0.000646	p21 -- AKT	0.000200	0.000200	mTORC1_S6K1	0.025072	0.002180	p21 -- mTORC1_S6K1 -- Senescence	0.359109	0.006774	Senescence	0.001232	0.000476	p21 -- mTORC1_S6K1	0.018036	0.001837	mTORC1_S6K1 -- AKT	0.422588	0.006986	AKT	0.000412	0.000283	p21	0.139195	0.004875
127.6000	0.0201	0.0019	1.9190	1.0000	mTORC1_S6K1 -- Senescence	0.002051	0.000630	mTORC1_S6K1	0.025440	0.002212	p21 -- AKT	0.000200	0.000200	<nil>	0.016698	0.001793	p21 -- Senescence	0.016266	0.001771	p21 -- mTORC1_S6K1 -- Senescence	0.358821	0.006775	p21 -- mTORC1_S6K1	0.016810	0.001767	mTORC1_S6K1 -- AKT	0.422400	0.006986	Senescence	0.001037	0.000449	AKT	0.000600	0.000346	p21	0.139677	0.004890
127.7000	0.0206	0.0020	1.9232	1.0000	mTORC1_S6K1 -- Senescence	0.002482	0.000694	<nil>	0.016961	0.001812	p21 -- Senescence	0.017207	0.001782	mTORC1_S6K1	0.025535	0.002219	p21 -- AKT	0.000200	0.000200	p21 -- mTORC1_S6K1 -- Senescence	0.358590	0.006770	p21 -- mTORC1_S6K1	0.015905	0.001723	mTORC1_S6K1 -- AKT	0.422262	0.006985	Senescence	0.000891	0.000392	AKT	0.000738	0.000373	p21	0.139230	0.004878
127.8000	0.0221	0.0021	1.9314	1.0000	<nil>	0.016833	0.001799	p21 -- Senescence	0.017505	0.001820	mTORC1_S6K1 -- Senescence	0.003128	0.000779	p21	0.139994	0.004888	AKT	0.000800	0.000400	p21 -- AKT	0.000200	0.000200	mTORC1_S6K1	0.024718	0.002176	p21 -- mTORC1_S6K1 -- Senescence	0.356545	0.006764	p21 -- mTORC1_S6K1	0.017111	0.001790	mTORC1_S6K1 -- AKT	0.422367	0.006986	Senescence	0.000800	0.000400
