Time	TH	ErrTH	H	Prob[p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[p21--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--p21]	ErrProb[Insulin--p21]	Prob[p21]	ErrProb[p21]	Prob[Insulin--Senescence--AKT]	ErrProb[Insulin--Senescence--AKT]	Prob[Senescence]	ErrProb[Senescence]	Prob[Insulin--mTORC1_S6K1--Senescence]	ErrProb[Insulin--mTORC1_S6K1--Senescence]	Prob[p21--mTORC1_S6K1--AKT]	ErrProb[p21--mTORC1_S6K1--AKT]	Prob[<nil>]	ErrProb[<nil>]	Prob[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--mTORC1_S6K1--Senescence--AKT]	Prob[p21--mTORC1_S6K1--Senescence]	ErrProb[p21--mTORC1_S6K1--Senescence]	Prob[mTORC1_S6K1--AKT]	ErrProb[mTORC1_S6K1--AKT]	Prob[mTORC1_S6K1]	ErrProb[mTORC1_S6K1]	Prob[Insulin--mTORC1_S6K1]	ErrProb[Insulin--mTORC1_S6K1]	Prob[Insulin]	ErrProb[Insulin]	Prob[mTORC1_S6K1--Senescence]	ErrProb[mTORC1_S6K1--Senescence]	Prob[Senescence--AKT]	ErrProb[Senescence--AKT]	Prob[p21--mTORC1_S6K1]	ErrProb[p21--mTORC1_S6K1]	Prob[p21--Senescence--AKT]	ErrProb[p21--Senescence--AKT]	Prob[Insulin--p21--Senescence]	ErrProb[Insulin--p21--Senescence]	Prob[mTORC1_S6K1--Senescence--AKT]	ErrProb[mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--p21--AKT]	ErrProb[Insulin--p21--AKT]	Prob[Insulin--p21--Senescence--AKT]	ErrProb[Insulin--p21--Senescence--AKT]	Prob[Insulin--AKT]	ErrProb[Insulin--AKT]	Prob[Insulin--mTORC1_S6K1--AKT]	ErrProb[Insulin--mTORC1_S6K1--AKT]	Prob[Insulin--Senescence]	ErrProb[Insulin--Senescence]	Prob[p21--AKT]	ErrProb[p21--AKT]	Prob[AKT]	ErrProb[AKT]	Prob[Insulin--p21--mTORC1_S6K1]	ErrProb[Insulin--p21--mTORC1_S6K1]	Prob[Insulin--p21--mTORC1_S6K1--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--AKT]	Prob[Insulin--p21--mTORC1_S6K1--Senescence]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence]	Prob[p21--Senescence]	ErrProb[p21--Senescence]	
8.4000	0.0681	0.0079	2.5905	0	0	0.319896	0.014686	0	0	0.002000	0.001414	0	0	0.002000	0.001414	0	0	0	0	0.010375	0.003169	0.026261	0.005040	0	0	0	0	0	0	0.038636	0.005995	0.049112	0.006733	0	0	0	0	0	0	0	0	0.024101	0.004771	0	0	0.001603	0.001087	0.001000	0.001000	0.020728	0.004486	0.316655	0.014708	0.003029	0.001731	0	0	0	0	0.038130	0.005801	0.002949	0.001549	0.143525	0.011008	0	0	
8.5000	0.0693	0.0080	2.5852	0	0	0.316905	0.014631	0	0	0.002744	0.001597	0	0	0.002000	0.001414	0	0	0	0	0.008916	0.002674	0.026340	0.004885	0	0	0	0	0	0	0.039482	0.006130	0.046172	0.006555	0	0	0	0	0	0	0	0	0.024001	0.004786	0	0	0.001000	0.001000	0.001000	0.001000	0.020061	0.004430	0.319952	0.014719	0.004000	0.001997	0	0	0	0	0.039542	0.005961	0.002544	0.001514	0.145341	0.011103	0	0	
8.6000	0.0716	0.0080	2.5826	0	0	0.310998	0.014566	0	0	0.003152	0.001737	0	0	0.002000	0.001414	0	0	0	0	0.007000	0.002638	0.024738	0.004893	0	0	0	0	0	0	0.040370	0.006194	0.045289	0.006515	0	0	0	0	0	0	0	0	0.027822	0.005077	0	0	0.000703	0.000703	0.001000	0.001000	0.020656	0.004434	0.323751	0.014789	0.003324	0.001760	0	0	0	0	0.040942	0.006103	0.002000	0.001414	0.146256	0.011124	0	0	
8.7000	0.0720	0.0080	2.5760	0	0	0.305593	0.014510	0	0	0.004029	0.001997	0	0	0.002000	0.001414	0	0	0	0	0.006891	0.002599	0.022512	0.004636	0	0	0	0	0	0	0.038245	0.005988	0.048100	0.006713	0	0	0	0	0	0	0	0	0.027045	0.005081	0	0	0	0	0.001000	0.001000	0.020002	0.004420	0.326465	0.014808	0.003000	0.001730	0	0	0	0	0.043044	0.006271	0.002000	0.001414	0.150074	0.011268	0	0	
8.8000	0.0699	0.0080	2.5388	0	0	0.311362	0.014577	0	0	0.005000	0.002232	0	0	0.002000	0.001414	0	0	0	0	0.006000	0.002443	0.020335	0.004441	0	0	0	0	0	0	0.036813	0.005872	0.047993	0.006646	0	0	0	0	0	0	0	0	0.020993	0.004322	0	0	0	0	0.001000	0.001000	0.018472	0.004161	0.329601	0.014845	0.002786	0.001518	0	0	0	0	0.044403	0.006431	0.002000	0.001414	0.151243	0.011306	0	0	
8.9000	0.0687	0.0079	2.5272	0	0	0.316943	0.014659	0	0	0.004706	0.002060	0	0	0.002232	0.001432	0	0	0	0	0.006964	0.002624	0.019061	0.004320	0	0	0	0	0	0	0.037991	0.005987	0.046398	0.006579	0	0	0	0	0	0	0	0	0.017996	0.004104	0	0	0	0	0.000730	0.000730	0.019660	0.004342	0.327731	0.014837	0.004104	0.001896	0	0	0	0	0.040991	0.006065	0.001719	0.001132	0.152773	0.011315	0	0	
9.0000	0.0625	0.0077	2.5460	0	0	0.311803	0.014603	0	0	0.005000	0.002232	0	0	0.002259	0.001354	0	0	0	0	0.008089	0.002766	0.019178	0.004322	0	0	0	0	0	0	0.041085	0.006156	0.048413	0.006673	0	0	0	0	0	0	0	0	0.017414	0.004109	0	0	0.000594	0.000594	0	0	0.019052	0.004274	0.328705	0.014837	0.005000	0.002232	0	0	0	0	0.037297	0.005922	0.002646	0.001462	0.153466	0.011369	0	0	
9.1000	0.0600	0.0074	2.5733	0	0	0.308897	0.014537	0	0	0.005000	0.002232	0	0	0.004683	0.001979	0	0	0	0	0.010255	0.003119	0.020001	0.004429	0	0	0	0	0	0	0.041792	0.006274	0.050357	0.006855	0	0	0	0	0	0	0	0	0.018334	0.004057	0	0	0.001000	0.001000	0	0	0.018012	0.004206	0.328118	0.014852	0.004439	0.002044	0	0	0	0	0.036054	0.005640	0.002188	0.001309	0.150871	0.011194	0	0	
9.2000	0.0615	0.0074	2.5910	0	0	0.303510	0.014487	0	0	0.004117	0.001982	0	0	0.005385	0.002264	0	0	0	0	0.010801	0.003246	0.021629	0.004570	0	0	0	0	0	0	0.042067	0.006252	0.051994	0.006939	0	0	0	0	0	0	0	0	0.022250	0.004550	0	0	0.001000	0.001000	0	0	0.018954	0.004300	0.329098	0.014836	0.003456	0.001789	0	0	0	0	0.033785	0.005549	0.002223	0.001431	0.149729	0.011208	0	0	
9.3000	0.0647	0.0076	2.5802	0	0	0.302185	0.014460	0	0	0.001446	0.001080	0	0	0.005837	0.002379	0	0	0	0	0.010563	0.003181	0.021823	0.004577	0	0	0	0	0	0	0.041287	0.006181	0.054079	0.007056	0	0	0	0	0	0	0	0	0.024515	0.004796	0	0	0.001000	0.001000	0.000205	0.000205	0.018890	0.004290	0.333225	0.014880	0.003673	0.001856	0	0	0	0	0.032301	0.005450	0.002000	0.001414	0.146969	0.011143	0	0	
9.4000	0.0620	0.0077	2.5684	0	0	0.298489	0.014383	0	0	0.001000	0.001000	0	0	0.005778	0.002297	0	0	0	0	0.008192	0.002824	0.023808	0.004807	0	0	0	0	0	0	0.038053	0.005928	0.056368	0.007177	0	0	0	0	0	0	0	0	0.025434	0.004877	0	0	0.001000	0.001000	0.001227	0.001025	0.017647	0.004138	0.337385	0.014937	0.002788	0.001618	0	0	0	0	0.031357	0.005301	0.002000	0.001414	0.149471	0.011196	0	0	
9.5000	0.0596	0.0077	2.5648	0	0	0.298020	0.014383	0	0	0.001778	0.001266	0	0	0.006037	0.002444	0	0	0	0	0.008200	0.002810	0.025084	0.004884	0	0	0	0	0	0	0.036316	0.005890	0.056605	0.007241	0	0	0	0	0	0	0	0	0.022440	0.004656	0	0	0.001359	0.001062	0.001222	0.001024	0.017361	0.004027	0.339180	0.014941	0.002000	0.001414	0	0	0	0	0.030081	0.005185	0.002907	0.001678	0.151410	0.011305	0	0	
9.6000	0.0605	0.0078	2.5683	0	0	0.294129	0.014386	0	0	0.002000	0.001414	0	0	0.005480	0.002257	0	0	0	0	0.008888	0.002815	0.023509	0.004755	0	0	0	0	0	0	0.036727	0.005804	0.053889	0.007066	0	0	0	0	0	0	0	0	0.024068	0.004806	0	0	0.002000	0.001414	0.001000	0.001000	0.016935	0.004075	0.342320	0.014993	0.001955	0.001381	0	0	0	0	0.029332	0.005207	0.003899	0.001948	0.153871	0.011337	0	0	
9.7000	0.0604	0.0078	2.5728	0	0	0.293866	0.014322	0	0	0.002000	0.001414	0	0	0.005247	0.002245	0	0	0	0	0.009352	0.002934	0.024142	0.004757	0	0	0	0	0	0	0.038185	0.005979	0.050465	0.006745	0	0	0	0	0	0	0	0	0.025159	0.004864	0	0	0.002000	0.001414	0.001481	0.001109	0.015469	0.003872	0.343459	0.015015	0.002000	0.001414	0	0	0	0	0.030696	0.005305	0.004000	0.001997	0.152479	0.011308	0	0	
9.8000	0.0576	0.0074	2.5817	0	0	0.287898	0.014271	0	0	0.002000	0.001414	0	0	0.004544	0.001971	0	0	0	0	0.009000	0.002988	0.023328	0.004620	0	0	0	0	0	0	0.036168	0.005813	0.052594	0.006993	0	0	0	0	0	0	0	0	0.026810	0.005095	0	0	0.002359	0.001458	0.001641	0.001187	0.014216	0.003723	0.346346	0.015013	0.002000	0.001414	0	0	0	0	0.035844	0.005668	0.004000	0.001997	0.151251	0.011283	0	0	
9.9000	0.0535	0.0071	2.5666	0	0	0.284341	0.014220	0	0	0.001315	0.001048	0	0	0.004000	0.001997	0	0	0	0	0.009000	0.002988	0.021157	0.004517	0	0	0	0	0	0	0.036135	0.005843	0.053890	0.007055	0	0	0	0	0	0	0	0	0.026377	0.004967	0	0	0.003000	0.001730	0.001000	0.001000	0.013814	0.003648	0.350266	0.015071	0.002000	0.001414	0	0	0	0	0.037754	0.005961	0.003448	0.001787	0.152502	0.011334	0	0	
10.0000	0.0496	0.0068	2.5351	0	0	0.287217	0.014246	0	0	0.001931	0.001365	0	0	0.004000	0.001997	0	0	0	0	0.009000	0.002988	0.021000	0.004536	0	0	0	0	0	0	0.036143	0.005853	0.055492	0.007147	0	0	0	0	0	0	0	0	0.024387	0.004766	0	0	0.002233	0.001432	0.000069	0.000069	0.014028	0.003671	0.351699	0.015100	0.002000	0.001414	0	0	0	0	0.033072	0.005520	0.002301	0.001445	0.155428	0.011406	0	0	
10.1000	0.0489	0.0068	2.5149	0	0	0.287981	0.014284	0	0	0.002000	0.001414	0	0	0.004068	0.001912	0	0	0	0	0.009638	0.002970	0.021738	0.004570	0	0	0	0	0	0	0.035106	0.005699	0.057778	0.007281	0	0	0	0	0	0	0	0	0.022232	0.004595	0	0	0.001437	0.001091	0	0	0.012563	0.003403	0.353261	0.015097	0.001443	0.001093	0	0	0	0	0.032302	0.005484	0.002000	0.001414	0.156454	0.011435	0	0	
10.2000	0.0509	0.0069	2.5095	0	0	0.286177	0.014213	0	0	0.002536	0.001502	0	0	0.004000	0.001997	0	0	0	0	0.009000	0.002988	0.023393	0.004757	0	0	0	0	0	0	0.034603	0.005690	0.057264	0.007204	0	0	0	0	0	0	0	0	0.020022	0.004429	0	0	0.001000	0.001000	0	0	0.010942	0.003274	0.354569	0.015126	0.001431	0.001089	0	0	0	0	0.035516	0.005710	0.002000	0.001414	0.157546	0.011498	0	0	
10.3000	0.0485	0.0066	2.4995	0	0	0.286631	0.014250	0	0	0.002000	0.001414	0	0	0.004343	0.002026	0	0	0	0	0.009411	0.002985	0.024432	0.004839	0	0	0	0	0	0	0.034447	0.005685	0.056310	0.007234	0	0	0	0	0	0	0	0	0.019448	0.004338	0	0	0.000452	0.000452	0	0	0.010281	0.003160	0.354879	0.015105	0.002000	0.001414	0	0	0	0	0.034111	0.005595	0.001592	0.001162	0.159662	0.011537	0	0	
10.4000	0.0444	0.0065	2.4890	0	0	0.287715	0.014262	0	0	0.002667	0.001562	0	0	0.004013	0.001827	0	0	0	0	0.011851	0.003405	0.023052	0.004703	0	0	0	0	0	0	0.033839	0.005563	0.056387	0.007159	0	0	0	0	0	0	0	0	0.019295	0.004255	0	0	0	0	0	0	0.009796	0.003044	0.357000	0.015159	0.002000	0.001414	0	0	0	0	0.032820	0.005476	0.001000	0.001000	0.158568	0.011502	0	0	
10.5000	0.0442	0.0064	2.4896	0	0	0.287597	0.014290	0	0	0.003000	0.001730	0	0	0.004999	0.002231	0	0	0	0	0.011969	0.003370	0.022028	0.004583	0	0	0	0	0	0	0.032383	0.005524	0.054568	0.007089	0	0	0	0	0	0	0	0	0.020206	0.004350	0	0	0	0	0	0	0.008529	0.002842	0.359210	0.015161	0.002000	0.001414	0	0	0	0	0.031668	0.005463	0.002475	0.001483	0.159367	0.011512	0	0	
10.6000	0.0471	0.0070	2.4946	0	0	0.287208	0.014264	0	0	0.003000	0.001730	0	0	0.005000	0.002232	0	0	0	0	0.011827	0.003399	0.021686	0.004565	0	0	0	0	0	0	0.032304	0.005491	0.052634	0.006970	0	0	0	0	0	0	0	0	0.022036	0.004525	0	0	0	0	0	0	0.009000	0.002988	0.360575	0.015181	0.002540	0.001512	0	0	0	0	0.030525	0.005316	0.003000	0.001730	0.158665	0.011519	0	0	
10.7000	0.0444	0.0066	2.5038	0	0	0.289496	0.014278	0	0	0.003371	0.001747	0	0	0.006123	0.002354	0	0	0	0	0.011000	0.003300	0.021070	0.004537	0	0	0	0	0	0	0.027947	0.005102	0.049742	0.006790	0	0	0	0	0	0	0	0	0.022760	0.004520	0	0	0	0	0	0	0.009559	0.003038	0.363067	0.015201	0.003989	0.001991	0	0	0	0	0.034661	0.005712	0.003892	0.001945	0.153324	0.011329	0	0	
10.8000	0.0446	0.0065	2.4925	0	0	0.289257	0.014280	0	0	0.003059	0.001731	0	0	0.006270	0.002458	0	0	0	0	0.010594	0.003202	0.021115	0.004499	0	0	0	0	0	0	0.028601	0.005202	0.046221	0.006593	0	0	0	0	0	0	0	0	0.023675	0.004763	0	0	0	0	0	0	0.009330	0.003005	0.367830	0.015225	0.003941	0.001968	0	0	0	0	0.034119	0.005586	0.004102	0.001896	0.151886	0.011321	0	0	
10.9000	0.0435	0.0065	2.4770	0	0	0.287587	0.014272	0	0	0.004000	0.001997	0	0	0.005456	0.002221	0	0	0	0	0.008486	0.002843	0.022841	0.004667	0	0	0	0	0	0	0.030100	0.005336	0.047206	0.006604	0	0	0	0	0	0	0	0	0.025331	0.004870	0	0	0	0	0	0	0.007355	0.002646	0.371688	0.015278	0.002115	0.001418	0	0	0	0	0.034021	0.005670	0.004000	0.001997	0.149814	0.011234	0	0	
11.0000	0.0436	0.0063	2.4759	0	0	0.284079	0.014193	0	0	0.004000	0.001997	0	0	0.002534	0.001475	0	0	0	0	0.008263	0.002816	0.023383	0.004756	0	0	0	0	0	0	0.030896	0.005378	0.050447	0.006832	0	0	0	0	0	0	0	0	0.028118	0.005116	0	0	0	0	0.000677	0.000677	0.007145	0.002641	0.374134	0.015282	0.001597	0.001164	0	0	0	0	0.032937	0.005527	0.004000	0.001997	0.147790	0.011171	0	0	
11.1000	0.0492	0.0068	2.4742	0	0	0.282035	0.014173	0	0	0.004000	0.001997	0	0	0.003000	0.001730	0	0	0	0	0.008000	0.002817	0.022672	0.004671	0	0	0	0	0	0	0.029345	0.005299	0.050490	0.006864	0	0	0	0	0	0	0	0	0.026395	0.005005	0	0	0	0	0.001000	0.001000	0.009254	0.002979	0.375861	0.015297	0.001000	0.001000	0	0	0	0	0.035140	0.005714	0.003072	0.001665	0.148737	0.011237	0	0	
11.2000	0.0518	0.0069	2.4766	0	0	0.282524	0.014214	0	0	0.004000	0.001997	0	0	0.002981	0.001719	0	0	0	0	0.008732	0.002910	0.020333	0.004436	0	0	0	0	0	0	0.031579	0.005460	0.046976	0.006631	0	0	0	0	0	0	0	0	0.026891	0.005027	0	0	0	0	0.001000	0.001000	0.011000	0.003300	0.376687	0.015323	0.001000	0.001000	0	0	0	0	0.034832	0.005687	0.003199	0.001741	0.148267	0.011176	0	0	
11.3000	0.0506	0.0069	2.4739	0	0	0.280448	0.014160	0	0	0.004000	0.001997	0	0	0.002000	0.001414	0	0	0	0	0.009634	0.003003	0.020157	0.004431	0	0	0	0	0	0	0.033525	0.005673	0.046890	0.006601	0	0	0	0	0	0	0	0	0.026277	0.004989	0	0	0	0	0.001000	0.001000	0.010764	0.003237	0.378511	0.015331	0.001000	0.001000	0	0	0	0	0.034525	0.005742	0.003105	0.001625	0.148165	0.011214	0	0	
11.4000	0.0485	0.0068	2.4434	0	0	0.285091	0.014155	0	0	0.003778	0.001896	0	0	0.002000	0.001414	0	0	0	0	0.010000	0.003148	0.019655	0.004313	0	0	0	0	0	0	0.032412	0.005469	0.046495	0.006504	0	0	0	0	0	0	0	0	0.022708	0.004571	0	0	0	0	0.001000	0.001000	0.009143	0.002888	0.381219	0.015320	0.001105	0.001005	0	0	0	0	0.036022	0.005640	0.002000	0.001414	0.147373	0.011144	0	0	
