Time,mTORC1_S6K1,<nil>,Senescence,Insulin,p21,AKT
340.2,1,0,0.146,1,0.146,0.854
340.3,1,0,0.146,1,0.146,0.854
340.4,1,0,0.146,1,0.146,0.854
340.5,1,0,0.146,1,0.146,0.854
340.6,1,0,0.146,1,0.146,0.854
340.7,1,0,0.146,1,0.146,0.854
340.8,1,0,0.146,1,0.146,0.854
340.9,1,0,0.146,1,0.146,0.854
341,1,0,0.146,1,0.146,0.854
341.1,1,0,0.146,1,0.146,0.854
341.2,1,0,0.146,1,0.146,0.854
341.3,1,0,0.146,1,0.146,0.854
341.4,1,0,0.146,1,0.146,0.854
341.5,1,0,0.146,1,0.146,0.854
341.6,1,0,0.146,1,0.146,0.854
341.7,1,0,0.146,1,0.146,0.854
341.8,1,0,0.146,1,0.146,0.854
341.9,1,0,0.146,1,0.146,0.854
342,1,0,0.146,1,0.146,0.854
342.1,1,0,0.146,1,0.146,0.854
342.2,1,0,0.146,1,0.146,0.854
342.3,1,0,0.146,1,0.146,0.854
342.4,1,0,0.146,1,0.146,0.854
342.5,1,0,0.146,1,0.146,0.854
342.6,1,0,0.146,1,0.146,0.854
342.7,1,0,0.146,1,0.146,0.854
342.8,1,0,0.146,1,0.146,0.854
342.9,1,0,0.146,1,0.146,0.854
343,1,0,0.146,1,0.146,0.854
343.1,1,0,0.146,1,0.146,0.854
343.2,1,0,0.146,1,0.146,0.854
343.3,1,0,0.146,1,0.146,0.854
343.4,1,0,0.146,1,0.146,0.854
343.5,1,0,0.146,1,0.146,0.854
343.6,1,0,0.146,1,0.146,0.854
343.7,1,0,0.146,1,0.146,0.854
343.8,1,0,0.146,1,0.146,0.854
343.9,1,0,0.146,1,0.146,0.854
344,1,0,0.146,1,0.146,0.854
344.1,1,0,0.146,1,0.146,0.854
344.2,1,0,0.146,1,0.146,0.854
344.3,1,0,0.146,1,0.146,0.854
344.4,1,0,0.146,1,0.146,0.854
344.5,1,0,0.146,1,0.146,0.854
344.6,1,0,0.146,1,0.146,0.854
344.7,1,0,0.146,1,0.146,0.854
344.8,1,0,0.146,1,0.146,0.854
344.9,1,0,0.146,1,0.146,0.854
345,1,0,0.146,1,0.146,0.854
345.1,1,0,0.146,1,0.146,0.854
345.2,1,0,0.146,1,0.146,0.854
345.3,1,0,0.146,1,0.146,0.854
345.4,1,0,0.146,1,0.146,0.854
345.5,1,0,0.146,1,0.146,0.854
345.6,1,0,0.146,1,0.146,0.854
345.7,1,0,0.146,1,0.146,0.854
345.8,1,0,0.146,1,0.146,0.854
345.9,1,0,0.146,1,0.146,0.854
346,1,0,0.146,1,0.146,0.854
346.1,1,0,0.146,1,0.146,0.854
346.2,1,0,0.146,1,0.146,0.854
346.3,1,0,0.146,1,0.146,0.854
346.4,1,0,0.146,1,0.146,0.854
346.5,1,0,0.146,1,0.146,0.854
346.6,1,0,0.146,1,0.146,0.854
346.7,1,0,0.146,1,0.146,0.854
346.8,1,0,0.146,1,0.146,0.854
346.9,1,0,0.146,1,0.146,0.854
347,1,0,0.146,1,0.146,0.854
347.1,1,0,0.146,1,0.146,0.854
347.2,1,0,0.146,1,0.146,0.854
347.3,1,0,0.146,1,0.146,0.854
347.4,1,0,0.146,1,0.146,0.854
347.5,1,0,0.146,1,0.146,0.854
347.6,1,0,0.146,1,0.146,0.854
347.7,1,0,0.146,1,0.146,0.854
347.8,1,0,0.146,1,0.146,0.854
347.9,1,0,0.146,1,0.146,0.854
348,1,0,0.146,1,0.146,0.854
348.1,1,0,0.146,1,0.146,0.854
348.2,1,0,0.146,1,0.146,0.854
348.3,1,0,0.146,1,0.146,0.854
348.4,1,0,0.146,1,0.146,0.854
348.5,1,0,0.146,1,0.146,0.854
348.6,1,0,0.146,1,0.146,0.854
348.7,1,0,0.146,1,0.146,0.854
348.8,1,0,0.146,1,0.146,0.854
348.9,1,0,0.146,1,0.146,0.854
349,1,0,0.146,1,0.146,0.854
349.1,1,0,0.146,1,0.146,0.854
349.2,1,0,0.146,1,0.146,0.854
349.3,1,0,0.146,1,0.146,0.854
349.4,1,0,0.146,1,0.146,0.854
349.5,1,0,0.146,1,0.146,0.854
349.6,1,0,0.146,1,0.146,0.854
349.7,1,0,0.146,1,0.146,0.854
349.8,1,0,0.146,1,0.146,0.854
349.9,1,0,0.146,1,0.146,0.854
350,1,0,0.146,1,0.146,0.854
350.1,1,0,0.146,1,0.146,0.854
350.2,1,0,0.146,1,0.146,0.854
350.3,1,0,0.146,1,0.146,0.854
350.4,1,0,0.146,1,0.146,0.854
350.5,1,0,0.146,1,0.146,0.854
350.6,1,0,0.146,1,0.146,0.854
350.7,1,0,0.146,1,0.146,0.854
350.8,1,0,0.146,1,0.146,0.854
350.9,1,0,0.146,1,0.146,0.854
351,1,0,0.146,1,0.146,0.854
351.1,1,0,0.146,1,0.146,0.854
351.2,1,0,0.146,1,0.146,0.854
351.3,1,0,0.146,1,0.146,0.854
351.4,1,0,0.146,1,0.146,0.854
351.5,1,0,0.146,1,0.146,0.854
351.6,1,0,0.146,1,0.146,0.854
351.7,1,0,0.146,1,0.146,0.854
351.8,1,0,0.146,1,0.146,0.854
351.9,1,0,0.146,1,0.146,0.854
352,1,0,0.146,1,0.146,0.854
352.1,1,0,0.146,1,0.146,0.854
352.2,1,0,0.146,1,0.146,0.854
352.3,1,0,0.146,1,0.146,0.854
352.4,1,0,0.146,1,0.146,0.854
352.5,1,0,0.146,1,0.146,0.854
352.6,1,0,0.146,1,0.146,0.854
352.7,1,0,0.146,1,0.146,0.854
352.8,1,0,0.146,1,0.146,0.854
352.9,1,0,0.146,1,0.146,0.854
353,1,0,0.146,1,0.146,0.854
353.1,1,0,0.146,1,0.146,0.854
353.2,1,0,0.146,1,0.146,0.854
353.3,1,0,0.146,1,0.146,0.854
353.4,1,0,0.146,1,0.146,0.854
353.5,1,0,0.146,1,0.146,0.854
353.6,1,0,0.146,1,0.146,0.854
353.7,1,0,0.146,1,0.146,0.854
353.8,1,0,0.146,1,0.146,0.854
353.9,1,0,0.146,1,0.146,0.854
354,1,0,0.146,1,0.146,0.854
354.1,1,0,0.146,1,0.146,0.854
354.2,1,0,0.146,1,0.146,0.854
354.3,1,0,0.146,1,0.146,0.854
354.4,1,0,0.146,1,0.146,0.854
354.5,1,0,0.146,1,0.146,0.854
354.6,1,0,0.146,1,0.146,0.854
354.7,1,0,0.146,1,0.146,0.854
354.8,1,0,0.146,1,0.146,0.854
354.9,1,0,0.146,1,0.146,0.854
355,1,0,0.146,1,0.146,0.854
355.1,1,0,0.146,1,0.146,0.854
355.2,1,0,0.146,1,0.146,0.854
355.3,1,0,0.146,1,0.146,0.854
355.4,1,0,0.146,1,0.146,0.854
355.5,1,0,0.146,1,0.146,0.854
355.6,1,0,0.146,1,0.146,0.854
355.7,1,0,0.146,1,0.146,0.854
355.8,1,0,0.146,1,0.146,0.854
355.9,1,0,0.146,1,0.146,0.854
356,1,0,0.146,1,0.146,0.854
356.1,1,0,0.146,1,0.146,0.854
356.2,1,0,0.146,1,0.146,0.854
356.3,1,0,0.146,1,0.146,0.854
356.4,1,0,0.146,1,0.146,0.854
356.5,1,0,0.146,1,0.146,0.854
356.6,1,0,0.146,1,0.146,0.854
356.7,1,0,0.146,1,0.146,0.854
356.8,1,0,0.146,1,0.146,0.854
356.9,1,0,0.146,1,0.146,0.854
357,1,0,0.146,1,0.146,0.854
357.1,1,0,0.146,1,0.146,0.854
357.2,1,0,0.146,1,0.146,0.854
357.3,1,0,0.146,1,0.146,0.854
357.4,1,0,0.146,1,0.146,0.854
357.5,1,0,0.146,1,0.146,0.854
357.6,1,0,0.146,1,0.146,0.854
357.7,1,0,0.146,1,0.146,0.854
357.8,1,0,0.146,1,0.146,0.854
357.9,1,0,0.146,1,0.146,0.854
358,1,0,0.146,1,0.146,0.854
358.1,1,0,0.146,1,0.146,0.854
358.2,1,0,0.146,1,0.146,0.854
358.3,1,0,0.146,1,0.146,0.854
358.4,1,0,0.146,1,0.146,0.854
358.5,1,0,0.146,1,0.146,0.854
358.6,1,0,0.146,1,0.146,0.854
358.7,1,0,0.146,1,0.146,0.854
358.8,1,0,0.146,1,0.146,0.854
358.9,1,0,0.146,1,0.146,0.854
359,1,0,0.146,1,0.146,0.854
359.1,1,0,0.146,1,0.146,0.854
359.2,1,0,0.146,1,0.146,0.854
359.3,1,0,0.146,1,0.146,0.854
359.4,1,0,0.146,1,0.146,0.854
359.5,1,0,0.146,1,0.146,0.854
359.6,1,0,0.146,1,0.146,0.854
359.7,1,0,0.146,1,0.146,0.854
359.8,1,0,0.146,1,0.146,0.854
359.9,1,0,0.146,1,0.146,0.854
360,1,0,0.146,1,0.146,0.854
360.1,1,0,0.146,1,0.146,0.854
360.2,1,0,0.146,1,0.146,0.854
360.3,1,0,0.146,1,0.146,0.854
360.4,1,0,0.146,1,0.146,0.854
360.5,1,0,0.146,1,0.146,0.854
360.6,1,0,0.146,1,0.146,0.854
360.7,1,0,0.146,1,0.146,0.854
360.8,1,0,0.146,1,0.146,0.854
360.9,1,0,0.146,1,0.146,0.854
361,1,0,0.146,1,0.146,0.854
361.1,1,0,0.146,1,0.146,0.854
361.2,1,0,0.146,1,0.146,0.854
361.3,1,0,0.146,1,0.146,0.854
361.4,1,0,0.146,1,0.146,0.854
361.5,1,0,0.146,1,0.146,0.854
361.6,1,0,0.146,1,0.146,0.854
361.7,1,0,0.146,1,0.146,0.854
361.8,1,0,0.146,1,0.146,0.854
361.9,1,0,0.146,1,0.146,0.854
362,1,0,0.146,1,0.146,0.854
362.1,1,0,0.146,1,0.146,0.854
362.2,1,0,0.146,1,0.146,0.854
362.3,1,0,0.146,1,0.146,0.854
362.4,1,0,0.146,1,0.146,0.854
362.5,1,0,0.146,1,0.146,0.854
362.6,1,0,0.146,1,0.146,0.854
362.7,1,0,0.146,1,0.146,0.854
362.8,1,0,0.146,1,0.146,0.854
362.9,1,0,0.146,1,0.146,0.854
363,1,0,0.146,1,0.146,0.854
363.1,1,0,0.146,1,0.146,0.854
363.2,1,0,0.146,1,0.146,0.854
363.3,1,0,0.146,1,0.146,0.854
363.4,1,0,0.146,1,0.146,0.854
363.5,1,0,0.146,1,0.146,0.854
363.6,1,0,0.146,1,0.146,0.854
363.7,1,0,0.146,1,0.146,0.854
363.8,1,0,0.146,1,0.146,0.854
363.9,1,0,0.146,1,0.146,0.854
364,1,0,0.146,1,0.146,0.854
364.1,1,0,0.146,1,0.146,0.854
364.2,1,0,0.146,1,0.146,0.854
364.3,1,0,0.146,1,0.146,0.854
364.4,1,0,0.146,1,0.146,0.854
364.5,1,0,0.146,1,0.146,0.854
364.6,1,0,0.146,1,0.146,0.854
364.7,1,0,0.146,1,0.146,0.854
364.8,1,0,0.146,1,0.146,0.854
364.9,1,0,0.146,1,0.146,0.854
365,1,0,0.146,1,0.146,0.854
365.1,1,0,0.146,1,0.146,0.854
365.2,1,0,0.146,1,0.146,0.854
365.3,1,0,0.146,1,0.146,0.854
365.4,1,0,0.146,1,0.146,0.854
365.5,1,0,0.146,1,0.146,0.854
365.6,1,0,0.146,1,0.146,0.854
365.7,1,0,0.146,1,0.146,0.854
365.8,1,0,0.146,1,0.146,0.854
365.9,1,0,0.146,1,0.146,0.854
366,1,0,0.146,1,0.146,0.854
366.1,1,0,0.146,1,0.146,0.854
366.2,1,0,0.146,1,0.146,0.854
366.3,1,0,0.146,1,0.146,0.854
366.4,1,0,0.146,1,0.146,0.854
366.5,1,0,0.146,1,0.146,0.854
366.6,1,0,0.146,1,0.146,0.854
366.7,1,0,0.146,1,0.146,0.854
366.8,1,0,0.146,1,0.146,0.854
366.9,1,0,0.146,1,0.146,0.854
367,1,0,0.146,1,0.146,0.854
367.1,1,0,0.146,1,0.146,0.854
367.2,1,0,0.146,1,0.146,0.854
367.3,1,0,0.146,1,0.146,0.854
367.4,1,0,0.146,1,0.146,0.854
367.5,1,0,0.146,1,0.146,0.854
367.6,1,0,0.146,1,0.146,0.854
367.7,1,0,0.146,1,0.146,0.854
367.8,1,0,0.146,1,0.146,0.854
367.9,1,0,0.146,1,0.146,0.854
368,1,0,0.146,1,0.146,0.854
368.1,1,0,0.146,1,0.146,0.854
368.2,1,0,0.146,1,0.146,0.854
368.3,1,0,0.146,1,0.146,0.854
368.4,1,0,0.146,1,0.146,0.854
368.5,1,0,0.146,1,0.146,0.854
368.6,1,0,0.146,1,0.146,0.854
368.7,1,0,0.146,1,0.146,0.854
368.8,1,0,0.146,1,0.146,0.854
368.9,1,0,0.146,1,0.146,0.854
369,1,0,0.146,1,0.146,0.854
369.1,1,0,0.146,1,0.146,0.854
369.2,1,0,0.146,1,0.146,0.854
369.3,1,0,0.146,1,0.146,0.854
369.4,1,0,0.146,1,0.146,0.854
369.5,1,0,0.146,1,0.146,0.854
369.6,1,0,0.146,1,0.146,0.854
369.7,1,0,0.146,1,0.146,0.854
369.8,1,0,0.146,1,0.146,0.854
369.9,1,0,0.146,1,0.146,0.854
370,1,0,0.146,1,0.146,0.854
370.1,1,0,0.146,1,0.146,0.854
370.2,1,0,0.146,1,0.146,0.854
370.3,1,0,0.146,1,0.146,0.854
370.4,1,0,0.146,1,0.146,0.854
370.5,1,0,0.146,1,0.146,0.854
370.6,1,0,0.146,1,0.146,0.854
370.7,1,0,0.146,1,0.146,0.854
370.8,1,0,0.146,1,0.146,0.854
370.9,1,0,0.146,1,0.146,0.854
371,1,0,0.146,1,0.146,0.854
371.1,1,0,0.146,1,0.146,0.854
371.2,1,0,0.146,1,0.146,0.854
371.3,1,0,0.146,1,0.146,0.854
371.4,1,0,0.146,1,0.146,0.854
371.5,1,0,0.146,1,0.146,0.854
371.6,1,0,0.146,1,0.146,0.854
371.7,1,0,0.146,1,0.146,0.854
371.8,1,0,0.146,1,0.146,0.854
371.9,1,0,0.146,1,0.146,0.854
372,1,0,0.146,1,0.146,0.854
372.1,1,0,0.146,1,0.146,0.854
372.2,1,0,0.146,1,0.146,0.854
372.3,1,0,0.146,1,0.146,0.854
372.4,1,0,0.146,1,0.146,0.854
372.5,1,0,0.146,1,0.146,0.854
372.6,1,0,0.146,1,0.146,0.854
372.7,1,0,0.146,1,0.146,0.854
372.8,1,0,0.146,1,0.146,0.854
372.9,1,0,0.146,1,0.146,0.854
373,1,0,0.146,1,0.146,0.854
373.1,1,0,0.146,1,0.146,0.854
373.2,1,0,0.146,1,0.146,0.854
373.3,1,0,0.146,1,0.146,0.854
373.4,1,0,0.146,1,0.146,0.854
373.5,1,0,0.146,1,0.146,0.854
373.6,1,0,0.146,1,0.146,0.854
373.7,1,0,0.146,1,0.146,0.854
373.8,1,0,0.146,1,0.146,0.854
373.9,1,0,0.146,1,0.146,0.854
374,1,0,0.146,1,0.146,0.854
374.1,1,0,0.146,1,0.146,0.854
374.2,1,0,0.146,1,0.146,0.854
374.3,1,0,0.146,1,0.146,0.854
374.4,1,0,0.146,1,0.146,0.854
374.5,1,0,0.146,1,0.146,0.854
374.6,1,0,0.146,1,0.146,0.854
374.7,1,0,0.146,1,0.146,0.854
374.8,1,0,0.146,1,0.146,0.854
374.9,1,0,0.146,1,0.146,0.854
375,1,0,0.146,1,0.146,0.854
375.1,1,0,0.146,1,0.146,0.854
375.2,1,0,0.146,1,0.146,0.854
375.3,1,0,0.146,1,0.146,0.854
375.4,1,0,0.146,1,0.146,0.854
375.5,1,0,0.146,1,0.146,0.854
375.6,1,0,0.146,1,0.146,0.854
375.7,1,0,0.146,1,0.146,0.854
375.8,1,0,0.146,1,0.146,0.854
375.9,1,0,0.146,1,0.146,0.854
376,1,0,0.146,1,0.146,0.854
376.1,1,0,0.146,1,0.146,0.854
376.2,1,0,0.146,1,0.146,0.854
376.3,1,0,0.146,1,0.146,0.854
376.4,1,0,0.146,1,0.146,0.854
376.5,1,0,0.146,1,0.146,0.854
376.6,1,0,0.146,1,0.146,0.854
376.7,1,0,0.146,1,0.146,0.854
376.8,1,0,0.146,1,0.146,0.854
376.9,1,0,0.146,1,0.146,0.854
377,1,0,0.146,1,0.146,0.854
377.1,1,0,0.146,1,0.146,0.854
377.2,1,0,0.146,1,0.146,0.854
377.3,1,0,0.146,1,0.146,0.854
377.4,1,0,0.146,1,0.146,0.854
377.5,1,0,0.146,1,0.146,0.854
377.6,1,0,0.146,1,0.146,0.854
377.7,1,0,0.146,1,0.146,0.854
377.8,1,0,0.146,1,0.146,0.854
377.9,1,0,0.146,1,0.146,0.854
378,1,0,0.146,1,0.146,0.854
378.1,1,0,0.146,1,0.146,0.854
378.2,1,0,0.146,1,0.146,0.854
378.3,1,0,0.146,1,0.146,0.854
378.4,1,0,0.146,1,0.146,0.854
378.5,1,0,0.146,1,0.146,0.854
378.6,1,0,0.146,1,0.146,0.854
378.7,1,0,0.146,1,0.146,0.854
378.8,1,0,0.146,1,0.146,0.854
378.9,1,0,0.146,1,0.146,0.854
379,1,0,0.146,1,0.146,0.854
379.1,1,0,0.146,1,0.146,0.854
379.2,1,0,0.146,1,0.146,0.854
379.3,1,0,0.146,1,0.146,0.854
379.4,1,0,0.146,1,0.146,0.854
379.5,1,0,0.146,1,0.146,0.854
379.6,1,0,0.146,1,0.146,0.854
379.7,1,0,0.146,1,0.146,0.854
379.8,1,0,0.146,1,0.146,0.854
379.9,1,0,0.146,1,0.146,0.854
380,1,0,0.146,1,0.146,0.854
380.1,1,0,0.146,1,0.146,0.854
380.2,1,0,0.146,1,0.146,0.854
380.3,1,0,0.146,1,0.146,0.854
380.4,1,0,0.146,1,0.146,0.854
380.5,1,0,0.146,1,0.146,0.854
380.6,1,0,0.146,1,0.146,0.854
380.7,1,0,0.146,1,0.146,0.854
380.8,1,0,0.146,1,0.146,0.854
380.9,1,0,0.146,1,0.146,0.854
381,1,0,0.146,1,0.146,0.854
381.1,1,0,0.146,1,0.146,0.854
381.2,1,0,0.146,1,0.146,0.854
381.3,1,0,0.146,1,0.146,0.854
381.4,1,0,0.146,1,0.146,0.854
381.5,1,0,0.146,1,0.146,0.854
381.6,1,0,0.146,1,0.146,0.854
381.7,1,0,0.146,1,0.146,0.854
381.8,1,0,0.146,1,0.146,0.854
381.9,1,0,0.146,1,0.146,0.854
382,1,0,0.146,1,0.146,0.854
382.1,1,0,0.146,1,0.146,0.854
382.2,1,0,0.146,1,0.146,0.854
382.3,1,0,0.146,1,0.146,0.854
382.4,1,0,0.146,1,0.146,0.854
382.5,1,0,0.146,1,0.146,0.854
382.6,1,0,0.146,1,0.146,0.854
382.7,1,0,0.146,1,0.146,0.854
382.8,1,0,0.146,1,0.146,0.854
382.9,1,0,0.146,1,0.146,0.854
383,1,0,0.146,1,0.146,0.854
383.1,1,0,0.146,1,0.146,0.854
383.2,1,0,0.146,1,0.146,0.854
383.3,1,0,0.146,1,0.146,0.854
383.4,1,0,0.146,1,0.146,0.854
383.5,1,0,0.146,1,0.146,0.854
383.6,1,0,0.146,1,0.146,0.854
383.7,1,0,0.146,1,0.146,0.854
383.8,1,0,0.146,1,0.146,0.854
383.9,1,0,0.146,1,0.146,0.854
384,1,0,0.146,1,0.146,0.854
384.1,1,0,0.146,1,0.146,0.854
384.2,1,0,0.146,1,0.146,0.854
384.3,1,0,0.146,1,0.146,0.854
384.4,1,0,0.146,1,0.146,0.854
384.5,1,0,0.146,1,0.146,0.854
384.6,1,0,0.146,1,0.146,0.854
384.7,1,0,0.146,1,0.146,0.854
384.8,1,0,0.146,1,0.146,0.854
384.9,1,0,0.146,1,0.146,0.854
385,1,0,0.146,1,0.146,0.854
385.1,1,0,0.146,1,0.146,0.854
385.2,1,0,0.146,1,0.146,0.854
385.3,1,0,0.146,1,0.146,0.854
385.4,1,0,0.146,1,0.146,0.854
385.5,1,0,0.146,1,0.146,0.854
385.6,1,0,0.146,1,0.146,0.854
385.7,1,0,0.146,1,0.146,0.854
385.8,1,0,0.146,1,0.146,0.854
385.9,1,0,0.146,1,0.146,0.854
386,1,0,0.146,1,0.146,0.854
386.1,1,0,0.146,1,0.146,0.854
386.2,1,0,0.146,1,0.146,0.854
386.3,1,0,0.146,1,0.146,0.854
386.4,1,0,0.146,1,0.146,0.854
386.5,1,0,0.146,1,0.146,0.854
386.6,1,0,0.146,1,0.146,0.854
386.7,1,0,0.146,1,0.146,0.854
386.8,1,0,0.146,1,0.146,0.854
386.9,1,0,0.146,1,0.146,0.854
387,1,0,0.146,1,0.146,0.854
387.1,1,0,0.146,1,0.146,0.854
387.2,1,0,0.146,1,0.146,0.854
387.3,1,0,0.146,1,0.146,0.854
387.4,1,0,0.146,1,0.146,0.854
387.5,1,0,0.146,1,0.146,0.854
387.6,1,0,0.146,1,0.146,0.854
387.7,1,0,0.146,1,0.146,0.854
387.8,1,0,0.146,1,0.146,0.854
387.9,1,0,0.146,1,0.146,0.854
388,1,0,0.146,1,0.146,0.854
388.1,1,0,0.146,1,0.146,0.854
388.2,1,0,0.146,1,0.146,0.854
388.3,1,0,0.146,1,0.146,0.854
388.4,1,0,0.146,1,0.146,0.854
388.5,1,0,0.146,1,0.146,0.854
388.6,1,0,0.146,1,0.146,0.854
388.7,1,0,0.146,1,0.146,0.854
388.8,1,0,0.146,1,0.146,0.854
388.9,1,0,0.146,1,0.146,0.854
389,1,0,0.146,1,0.146,0.854
389.1,1,0,0.146,1,0.146,0.854
389.2,1,0,0.146,1,0.146,0.854
389.3,1,0,0.146,1,0.146,0.854
389.4,1,0,0.146,1,0.146,0.854
389.5,1,0,0.146,1,0.146,0.854
389.6,1,0,0.146,1,0.146,0.854
389.7,1,0,0.146,1,0.146,0.854
389.8,1,0,0.146,1,0.146,0.854
389.9,1,0,0.146,1,0.146,0.854
390,1,0,0.146,1,0.146,0.854
390.1,1,0,0.146,1,0.146,0.854
390.2,1,0,0.146,1,0.146,0.854
390.3,1,0,0.146,1,0.146,0.854
390.4,1,0,0.146,1,0.146,0.854
390.5,1,0,0.146,1,0.146,0.854
390.6,1,0,0.146,1,0.146,0.854
390.7,1,0,0.146,1,0.146,0.854
390.8,1,0,0.146,1,0.146,0.854
390.9,1,0,0.146,1,0.146,0.854
391,1,0,0.146,1,0.146,0.854
391.1,1,0,0.146,1,0.146,0.854
391.2,1,0,0.146,1,0.146,0.854
391.3,1,0,0.146,1,0.146,0.854
391.4,1,0,0.146,1,0.146,0.854
391.5,1,0,0.146,1,0.146,0.854
391.6,1,0,0.146,1,0.146,0.854
391.7,1,0,0.146,1,0.146,0.854
391.8,1,0,0.146,1,0.146,0.854
391.9,1,0,0.146,1,0.146,0.854
392,1,0,0.146,1,0.146,0.854
392.1,1,0,0.146,1,0.146,0.854
392.2,1,0,0.146,1,0.146,0.854
392.3,1,0,0.146,1,0.146,0.854
392.4,1,0,0.146,1,0.146,0.854
392.5,1,0,0.146,1,0.146,0.854
392.6,1,0,0.146,1,0.146,0.854
392.7,1,0,0.146,1,0.146,0.854
392.8,1,0,0.146,1,0.146,0.854
392.9,1,0,0.146,1,0.146,0.854
393,1,0,0.146,1,0.146,0.854
393.1,1,0,0.146,1,0.146,0.854
393.2,1,0,0.146,1,0.146,0.854
393.3,1,0,0.146,1,0.146,0.854
393.4,1,0,0.146,1,0.146,0.854
393.5,1,0,0.146,1,0.146,0.854
393.6,1,0,0.146,1,0.146,0.854
393.7,1,0,0.146,1,0.146,0.854
393.8,1,0,0.146,1,0.146,0.854
393.9,1,0,0.146,1,0.146,0.854
394,1,0,0.146,1,0.146,0.854
394.1,1,0,0.146,1,0.146,0.854
394.2,1,0,0.146,1,0.146,0.854
394.3,1,0,0.146,1,0.146,0.854
394.4,1,0,0.146,1,0.146,0.854
394.5,1,0,0.146,1,0.146,0.854
394.6,1,0,0.146,1,0.146,0.854
394.7,1,0,0.146,1,0.146,0.854
394.8,1,0,0.146,1,0.146,0.854
394.9,1,0,0.146,1,0.146,0.854
395,1,0,0.146,1,0.146,0.854
395.1,1,0,0.146,1,0.146,0.854
395.2,1,0,0.146,1,0.146,0.854
395.3,1,0,0.146,1,0.146,0.854
395.4,1,0,0.146,1,0.146,0.854
395.5,1,0,0.146,1,0.146,0.854
395.6,1,0,0.146,1,0.146,0.854
395.7,1,0,0.146,1,0.146,0.854
395.8,1,0,0.146,1,0.146,0.854
395.9,1,0,0.146,1,0.146,0.854
396,1,0,0.146,1,0.146,0.854
396.1,1,0,0.146,1,0.146,0.854
396.2,1,0,0.146,1,0.146,0.854
396.3,1,0,0.146,1,0.146,0.854
396.4,1,0,0.146,1,0.146,0.854
396.5,1,0,0.146,1,0.146,0.854
396.6,1,0,0.146,1,0.146,0.854
396.7,1,0,0.146,1,0.146,0.854
396.8,1,0,0.146,1,0.146,0.854
396.9,1,0,0.146,1,0.146,0.854
397,1,0,0.146,1,0.146,0.854
397.1,1,0,0.146,1,0.146,0.854
397.2,1,0,0.146,1,0.146,0.854
397.3,1,0,0.146,1,0.146,0.854
397.4,1,0,0.146,1,0.146,0.854
397.5,1,0,0.146,1,0.146,0.854
397.6,1,0,0.146,1,0.146,0.854
397.7,1,0,0.146,1,0.146,0.854
397.8,1,0,0.146,1,0.146,0.854
397.9,1,0,0.146,1,0.146,0.854
398,1,0,0.146,1,0.146,0.854
398.1,1,0,0.146,1,0.146,0.854
398.2,1,0,0.146,1,0.146,0.854
398.3,1,0,0.146,1,0.146,0.854
398.4,1,0,0.146,1,0.146,0.854
398.5,1,0,0.146,1,0.146,0.854
398.6,1,0,0.146,1,0.146,0.854
398.7,1,0,0.146,1,0.146,0.854
398.8,1,0,0.146,1,0.146,0.854
398.9,1,0,0.146,1,0.146,0.854
399,1,0,0.146,1,0.146,0.854
399.1,1,0,0.146,1,0.146,0.854
399.2,1,0,0.146,1,0.146,0.854
399.3,1,0,0.146,1,0.146,0.854
399.4,1,0,0.146,1,0.146,0.854
399.5,1,0,0.146,1,0.146,0.854
399.6,1,0,0.146,1,0.146,0.854
399.7,1,0,0.146,1,0.146,0.854
399.8,1,0,0.146,1,0.146,0.854
,,,,,,
Time,mTORC1_S6K1,<nil>,Senescence,Insulin,p21,AKT
