Time	TH	ErrTH	H	Prob[p21--Senescence--AKT]	ErrProb[p21--Senescence--AKT]	Prob[Insulin--p21--mTORC1_S6K1--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--AKT]	Prob[mTORC1_S6K1]	ErrProb[mTORC1_S6K1]	Prob[Insulin--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--mTORC1_S6K1--Senescence--AKT]	Prob[Senescence--AKT]	ErrProb[Senescence--AKT]	Prob[Insulin--p21--AKT]	ErrProb[Insulin--p21--AKT]	Prob[Senescence]	ErrProb[Senescence]	Prob[Insulin--mTORC1_S6K1]	ErrProb[Insulin--mTORC1_S6K1]	Prob[AKT]	ErrProb[AKT]	Prob[Insulin--p21--mTORC1_S6K1]	ErrProb[Insulin--p21--mTORC1_S6K1]	Prob[Insulin--p21--mTORC1_S6K1--Senescence]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence]	Prob[p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[p21--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--p21]	ErrProb[Insulin--p21]	Prob[mTORC1_S6K1--Senescence--AKT]	ErrProb[mTORC1_S6K1--Senescence--AKT]	Prob[mTORC1_S6K1--Senescence]	ErrProb[mTORC1_S6K1--Senescence]	Prob[Insulin--p21--Senescence]	ErrProb[Insulin--p21--Senescence]	Prob[Insulin--mTORC1_S6K1--Senescence]	ErrProb[Insulin--mTORC1_S6K1--Senescence]	Prob[mTORC1_S6K1--AKT]	ErrProb[mTORC1_S6K1--AKT]	Prob[Insulin--mTORC1_S6K1--AKT]	ErrProb[Insulin--mTORC1_S6K1--AKT]	Prob[p21]	ErrProb[p21]	Prob[p21--mTORC1_S6K1]	ErrProb[p21--mTORC1_S6K1]	Prob[p21--mTORC1_S6K1--Senescence]	ErrProb[p21--mTORC1_S6K1--Senescence]	Prob[Insulin]	ErrProb[Insulin]	Prob[Insulin--Senescence]	ErrProb[Insulin--Senescence]	Prob[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--AKT]	ErrProb[Insulin--AKT]	Prob[p21--mTORC1_S6K1--AKT]	ErrProb[p21--mTORC1_S6K1--AKT]	Prob[Insulin--Senescence--AKT]	ErrProb[Insulin--Senescence--AKT]	Prob[p21--AKT]	ErrProb[p21--AKT]	Prob[Insulin--p21--Senescence--AKT]	ErrProb[Insulin--p21--Senescence--AKT]	Prob[p21--Senescence]	ErrProb[p21--Senescence]	Prob[<nil>]	ErrProb[<nil>]	
180.8000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180.9000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181.0000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181.1000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181.2000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181.3000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181.4000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181.5000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181.6000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181.7000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181.8000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181.9000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182.0000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182.1000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182.2000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182.3000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182.4000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182.5000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182.6000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182.7000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182.8000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182.9000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183.0000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183.1000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183.2000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183.3000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183.4000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183.5000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183.6000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183.7000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183.8000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183.9000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184.0000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184.1000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184.2000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184.3000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184.4000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184.5000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184.6000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184.7000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184.8000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184.9000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185.0000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185.1000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185.2000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185.3000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185.4000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185.5000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185.6000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185.7000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185.8000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185.9000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186.0000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186.1000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186.2000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186.3000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186.4000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186.5000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186.6000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186.7000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186.8000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186.9000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187.0000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187.1000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187.2000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187.3000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187.4000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187.5000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187.6000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187.7000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187.8000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187.9000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188.0000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188.1000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188.2000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188.3000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188.4000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188.5000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
