Time	TH	ErrTH	H	Prob[Insulin--mTORC1_S6K1]	ErrProb[Insulin--mTORC1_S6K1]	Prob[p21--mTORC1_S6K1]	ErrProb[p21--mTORC1_S6K1]	Prob[p21--Senescence--AKT]	ErrProb[p21--Senescence--AKT]	Prob[Insulin--p21--mTORC1_S6K1--Senescence]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence]	Prob[Insulin--AKT]	ErrProb[Insulin--AKT]	Prob[Insulin--p21]	ErrProb[Insulin--p21]	Prob[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	Prob[p21--AKT]	ErrProb[p21--AKT]	Prob[p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[p21--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--Senescence--AKT]	ErrProb[Insulin--Senescence--AKT]	Prob[mTORC1_S6K1--Senescence--AKT]	ErrProb[mTORC1_S6K1--Senescence--AKT]	Prob[mTORC1_S6K1--AKT]	ErrProb[mTORC1_S6K1--AKT]	Prob[Insulin--p21--Senescence--AKT]	ErrProb[Insulin--p21--Senescence--AKT]	Prob[p21]	ErrProb[p21]	Prob[Insulin--p21--mTORC1_S6K1--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--AKT]	Prob[AKT]	ErrProb[AKT]	Prob[p21--mTORC1_S6K1--Senescence]	ErrProb[p21--mTORC1_S6K1--Senescence]	Prob[Senescence]	ErrProb[Senescence]	Prob[<nil>]	ErrProb[<nil>]	Prob[Insulin--p21--Senescence]	ErrProb[Insulin--p21--Senescence]	Prob[Insulin--Senescence]	ErrProb[Insulin--Senescence]	Prob[Insulin--mTORC1_S6K1--AKT]	ErrProb[Insulin--mTORC1_S6K1--AKT]	Prob[mTORC1_S6K1]	ErrProb[mTORC1_S6K1]	Prob[p21--Senescence]	ErrProb[p21--Senescence]	Prob[p21--mTORC1_S6K1--AKT]	ErrProb[p21--mTORC1_S6K1--AKT]	Prob[Insulin--p21--AKT]	ErrProb[Insulin--p21--AKT]	Prob[mTORC1_S6K1--Senescence]	ErrProb[mTORC1_S6K1--Senescence]	Prob[Insulin--p21--mTORC1_S6K1]	ErrProb[Insulin--p21--mTORC1_S6K1]	Prob[Senescence--AKT]	ErrProb[Senescence--AKT]	Prob[Insulin]	ErrProb[Insulin]	Prob[Insulin--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--mTORC1_S6K1--Senescence]	ErrProb[Insulin--mTORC1_S6K1--Senescence]	
151.1000	0.0000	0.0000	0.6515	0.000200	0.000200	0	0	0	0	0.152200	0.005081	0.000400	0.000283	0.001920	0.000611	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0	0	0.844600	0.005124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000080	0.000080	0	0	0	0	
151.2000	0.0000	0.0000	0.6537	0.000200	0.000200	0	0	0	0	0.152200	0.005081	0.000560	0.000325	0.001800	0.000600	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0	0	0.844440	0.005126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	
151.3000	0.0001	0.0001	0.6541	0.000200	0.000200	0	0	0	0	0.152200	0.005081	0.000600	0.000346	0.001800	0.000600	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0	0	0.844400	0.005127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	
151.4000	0.0002	0.0002	0.6541	0.000200	0.000200	0	0	0	0	0.152200	0.005081	0.000600	0.000346	0.001800	0.000600	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0	0	0.844400	0.005127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	
151.5000	0.0002	0.0002	0.6541	0.000200	0.000200	0	0	0	0	0.152200	0.005081	0.000600	0.000346	0.001800	0.000600	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0	0	0.844400	0.005127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	
151.6000	0.0004	0.0003	0.6541	0.000200	0.000200	0	0	0	0	0.152200	0.005081	0.000600	0.000346	0.001800	0.000600	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0	0	0.844400	0.005127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	
151.7000	0.0004	0.0003	0.6541	0.000200	0.000200	0	0	0	0	0.152200	0.005081	0.000600	0.000346	0.001800	0.000600	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0	0	0.844400	0.005127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	
151.8000	0.0004	0.0003	0.6541	0.000200	0.000200	0	0	0	0	0.152200	0.005081	0.000600	0.000346	0.001800	0.000600	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0	0	0.844400	0.005127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	
151.9000	0.0005	0.0003	0.6520	0.000038	0.000038	0	0	0	0	0.152200	0.005081	0.000600	0.000346	0.001800	0.000600	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0	0	0.844562	0.005124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	
152.0000	0.0006	0.0003	0.6514	0	0	0	0	0	0	0.152200	0.005081	0.000600	0.000346	0.001800	0.000600	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0	0	0.844600	0.005124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	
152.1000	0.0008	0.0004	0.6516	0	0	0	0	0	0	0.152200	0.005081	0.000600	0.000346	0.001800	0.000600	0.000080	0.000080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0	0	0.844600	0.005124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0.000120	0.000120	0	0	
152.2000	0.0008	0.0004	0.6524	0	0	0	0	0	0	0.152200	0.005081	0.000694	0.000359	0.001800	0.000600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0	0	0.844506	0.005124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0.000200	0.000200	0	0	
152.3000	0.0007	0.0004	0.6555	0	0	0	0	0	0	0.152023	0.005078	0.000800	0.000400	0.001586	0.000545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000577	0.000334	0	0	0.844400	0.005127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000414	0.000252	0.000200	0.000200	0	0	
152.4000	0.0006	0.0003	0.6556	0	0	0	0	0	0	0.152000	0.005078	0.000599	0.000329	0.001400	0.000529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000600	0.000346	0	0	0.844435	0.005126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000766	0.000384	0.000200	0.000200	0	0	
152.5000	0.0004	0.0003	0.6523	0.000022	0.000022	0	0	0	0	0.152000	0.005078	0.000400	0.000283	0.001502	0.000539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000498	0.000299	0	0	0.844722	0.005121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000778	0.000389	0.000078	0.000078	0	0	
152.6000	0.0003	0.0002	0.6511	0.000200	0.000200	0	0	0	0	0.152000	0.005078	0.000266	0.000211	0.001675	0.000570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000325	0.000236	0	0	0.844800	0.005121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000734	0.000371	0	0	0	0	
152.7000	0.0003	0.0002	0.6503	0.000200	0.000200	0	0	0	0	0.152000	0.005078	0.000200	0.000200	0.001909	0.000609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000091	0.000091	0	0	0.844800	0.005121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000800	0.000400	0	0	0	0	
152.8000	0.0002	0.0002	0.6497	0.000200	0.000200	0	0	0	0	0.152000	0.005078	0.000200	0.000200	0.002000	0.000632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.844800	0.005121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000800	0.000400	0	0	0	0	
152.9000	0.0000	0.0000	0.6475	0.000200	0.000200	0	0	0	0	0.152000	0.005078	0.000026	0.000026	0.002000	0.000632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.844974	0.005119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000800	0.000400	0	0	0	0	
153.0000	0.0000	0.0000	0.6470	0.000200	0.000200	0	0	0	0	0.152000	0.005078	0	0	0.002000	0.000632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845000	0.005119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000800	0.000400	0	0	0	0	
153.1000	0.0000	0.0000	0.6470	0.000200	0.000200	0	0	0	0	0.152000	0.005078	0	0	0.002000	0.000632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845000	0.005119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000800	0.000400	0	0	0	0	
153.2000	0.0002	0.0002	0.6476	0.000200	0.000200	0	0	0	0	0.152000	0.005078	0	0	0.001898	0.000607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845000	0.005119	0	0	0	0	0	0	0	0	0	0	0.000102	0.000102	0	0	0.000800	0.000400	0	0	0	0	
153.3000	0.0002	0.0002	0.6480	0.000200	0.000200	0	0	0	0	0.152000	0.005078	0	0	0.001800	0.000600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845000	0.005119	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0.000800	0.000400	0	0	0	0	
153.4000	0.0002	0.0002	0.6466	0.000090	0.000090	0	0	0	0	0.152000	0.005078	0	0	0.001800	0.000600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845110	0.005116	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0.000800	0.000400	0	0	0	0	
153.5000	0.0002	0.0002	0.6453	0	0	0	0	0	0	0.152000	0.005078	0	0	0.001800	0.000600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0.000800	0.000400	0	0	0	0	
153.6000	0.0004	0.0003	0.6453	0	0	0	0	0	0	0.152000	0.005078	0	0	0.001800	0.000600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0.000800	0.000400	0	0	0	0	
153.7000	0.0004	0.0003	0.6455	0	0	0	0	0	0	0.152000	0.005078	0	0	0.001804	0.000584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0.000315	0.000231	0	0	0.000681	0.000356	0	0	0	0	
153.8000	0.0004	0.0003	0.6457	0	0	0	0	0	0	0.152000	0.005078	0	0	0.001679	0.000571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0	0	0.000721	0.000367	0	0	0	0	
153.9000	0.0004	0.0003	0.6458	0	0	0	0	0	0	0.152000	0.005078	0	0	0.001600	0.000565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0	0	0.000800	0.000400	0	0	0	0	
154.0000	0.0005	0.0003	0.6448	0	0	0	0	0	0	0.152112	0.005078	0	0	0.001600	0.000565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0.000288	0.000219	0	0	0.000800	0.000400	0	0	0	0	
154.1000	0.0004	0.0003	0.6440	0	0	0	0	0	0	0.152200	0.005081	0	0	0.001600	0.000565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0.000800	0.000400	0	0	0	0	
154.2000	0.0003	0.0002	0.6430	0.000145	0.000145	0	0	0	0	0.152327	0.005081	0	0	0.001744	0.000583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0.000073	0.000073	0	0	0.000512	0.000294	0	0	0	0	
154.3000	0.0002	0.0002	0.6442	0.000348	0.000249	0	0	0	0	0.152211	0.005081	0	0	0.001800	0.000600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252	0.000207	0	0	0.000189	0.000189	
154.4000	0.0002	0.0002	0.6443	0.000421	0.000284	0	0	0	0	0.152200	0.005081	0	0	0.001800	0.000600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179	0.000179	0	0	0.000200	0.000200	
154.5000	0.0002	0.0002	0.6437	0.000600	0.000346	0	0	0	0	0.152200	0.005081	0	0	0.001800	0.000600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	
154.6000	0.0002	0.0002	0.6437	0.000600	0.000346	0	0	0	0	0.152200	0.005081	0	0	0.001800	0.000600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	
154.7000	0.0002	0.0002	0.6444	0.000600	0.000346	0	0	0	0	0.152200	0.005081	0	0	0.001672	0.000570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128	0.000128	0	0	0.000200	0.000200	
154.8000	0.0002	0.0002	0.6438	0.000600	0.000346	0	0	0	0	0.152200	0.005081	0	0	0.001789	0.000596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000011	0.000011	0	0	0.000200	0.000200	
154.9000	0.0003	0.0002	0.6440	0.000600	0.000346	0	0	0	0	0.152200	0.005081	0.000016	0.000016	0.001800	0.000600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845184	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	
155.0000	0.0003	0.0002	0.6464	0.000600	0.000346	0	0	0	0	0.152200	0.005081	0.000200	0.000200	0.001800	0.000600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845000	0.005119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	
155.1000	0.0002	0.0002	0.6469	0.000600	0.000346	0	0	0	0	0.152200	0.005081	0.000200	0.000200	0.001721	0.000578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845000	0.005119	0	0	0	0	0	0	0	0	0	0	0.000079	0.000079	0	0	0	0	0	0	0.000200	0.000200	
155.2000	0.0004	0.0003	0.6474	0.000600	0.000346	0	0	0	0	0.152200	0.005081	0.000200	0.000200	0.001574	0.000557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845000	0.005119	0	0	0	0	0	0	0	0	0	0	0.000226	0.000202	0	0	0	0	0	0	0.000200	0.000200	
155.3000	0.0006	0.0004	0.6469	0.000568	0.000329	0	0	0	0	0.152266	0.005081	0.000200	0.000200	0.001400	0.000529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845032	0.005118	0	0	0	0	0	0	0	0	0	0	0.000334	0.000240	0	0	0	0	0	0	0.000200	0.000200	
155.4000	0.0007	0.0004	0.6417	0.000400	0.000283	0	0	0	0	0.152600	0.005086	0.000200	0.000200	0.001400	0.000529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	
155.5000	0.0008	0.0004	0.6417	0.000400	0.000283	0	0	0	0	0.152600	0.005086	0.000200	0.000200	0.001400	0.000529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	
155.6000	0.0007	0.0004	0.6400	0.000400	0.000283	0	0	0	0	0.152756	0.005088	0.000200	0.000200	0.001400	0.000529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000044	0.000044	
155.7000	0.0006	0.0003	0.6418	0.000216	0.000201	0	0	0	0	0.152622	0.005086	0.000200	0.000200	0.001400	0.000529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000178	0.000178	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0.000184	0.000184	0	0	0	0	0	0	0	0	
155.8000	0.0006	0.0003	0.6421	0.000200	0.000200	0	0	0	0	0.152600	0.005086	0.000200	0.000200	0.001400	0.000529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	0	0	0	0	
155.9000	0.0006	0.0003	0.6421	0.000200	0.000200	0	0	0	0	0.152600	0.005086	0.000200	0.000200	0.001400	0.000529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	0	0	0	0	
156.0000	0.0006	0.0003	0.6421	0.000200	0.000200	0	0	0	0	0.152600	0.005086	0.000200	0.000200	0.001400	0.000529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
156.1000	0.0006	0.0003	0.6421	0.000200	0.000200	0	0	0	0	0.152600	0.005086	0.000200	0.000200	0.001400	0.000529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
156.2000	0.0004	0.0002	0.6427	0.000200	0.000200	0	0	0	0	0.152600	0.005086	0.000200	0.000200	0.001288	0.000497	0.000178	0.000178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000022	0.000022	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112	0.000112	0	0	0	0	
156.3000	0.0004	0.0002	0.6445	0.000200	0.000200	0	0	0	0	0.152417	0.005083	0.000138	0.000138	0.001200	0.000490	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000383	0.000271	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000262	0.000209	0	0	0	0	
156.4000	0.0002	0.0002	0.6445	0.000200	0.000200	0	0	0	0	0.152400	0.005083	0	0	0.001200	0.000490	0.000089	0.000089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0.000111	0.000111	0	0	
156.5000	0.0003	0.0002	0.6443	0.000327	0.000237	0	0	0	0	0.152400	0.005083	0	0	0.001200	0.000490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000273	0.000213	0.000200	0.000200	0	0	
156.6000	0.0004	0.0003	0.6444	0.000376	0.000266	0	0	0	0	0.152400	0.005083	0	0	0.001200	0.000490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400	0.000283	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0.000024	0.000024	0	0	0.000200	0.000200	0.000200	0.000200	0	0	
156.7000	0.0005	0.0003	0.6436	0.000222	0.000201	0	0	0	0	0.152519	0.005084	0	0	0.001200	0.000490	0	0	0	0	0	0	0	0	0	0	0	0	0.000033	0.000033	0	0	0	0	0	0	0	0	0	0	0	0	0.000367	0.000260	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0.000081	0.000081	0	0	0.000178	0.000178	0.000200	0.000200	0	0	
156.8000	0.0004	0.0003	0.6425	0.000400	0.000283	0	0	0	0	0.152600	0.005086	0	0	0.001200	0.000490	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	
156.9000	0.0004	0.0003	0.6425	0.000400	0.000283	0	0	0	0	0.152600	0.005086	0	0	0.001200	0.000490	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	
157.0000	0.0006	0.0003	0.6432	0.000400	0.000283	0	0	0	0	0.152600	0.005086	0	0	0.001023	0.000448	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177	0.000177	0.000200	0.000200	0	0	
157.1000	0.0006	0.0003	0.6441	0.000400	0.000283	0	0	0	0	0.152476	0.005083	0	0	0.001144	0.000470	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0.000180	0.000136	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0.000200	0.000200	0	0	
157.2000	0.0004	0.0003	0.6445	0.000400	0.000283	0	0	0	0	0.152400	0.005083	0	0	0.001319	0.000504	0	0	0	0	0	0	0.000043	0.000043	0	0	0	0	0.000157	0.000157	0	0	0	0	0	0	0	0	0	0	0	0	0.000081	0.000081	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0.000200	0.000200	0	0	
157.3000	0.0002	0.0002	0.6439	0.000400	0.000283	0	0	0	0	0.152400	0.005083	0	0	0.001400	0.000529	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845200	0.005116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0.000200	0.000200	0	0	
157.4000	0.0000	0.0000	0.6412	0.000400	0.000283	0	0	0	0	0.152400	0.005083	0	0	0.001400	0.000529	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845397	0.005113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0.000003	0.000003	0	0	
157.5000	0.0000	0.0000	0.6412	0.000400	0.000283	0	0	0	0	0.152400	0.005083	0	0	0.001400	0.000529	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845400	0.005113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	
157.6000	0.0002	0.0002	0.6429	0.000400	0.000283	0	0	0	0	0.152244	0.005080	0	0	0.001400	0.000529	0.000156	0.000156	0	0	0	0	0.000200	0.000200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845400	0.005113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200	0.000200	0	0	0	0	
