,Proliferation_0.5,Proliferation_1,Proliferation_3,Proliferation_6,Proliferation_24,Quiescence_1,Quiescence_6,Quiescence_24,Quiescence_96,Senescence_1,Senescence_6,Senescence_24,Senescence_96
Smad2/3 (Phospho-Thr8),1.000475004720544,0.9998234009190263,0.9918870294307345,0.8307479712245811,0.971855230002767,1.2415521729994177,1.0354298269706126,1.1861969317456078,1.0551472246020654,1.1279870851086227,1.0271577768517555,1.0294852730822313,1.3044342656661145
Smad3 (Phospho-Thr179),1.0504681131114133,1.0468939225953913,1.2489313629702004,0.9051472021836617,1.0018104807461052,1.0381543921916594,1.1011555033294165,1.0009940681832996,1.0487790254775275,1.109131001090142,0.957001967766117,0.9006130389539884,0.9285063113604488
Smad3 (Phospho-Ser204),1.1774660066793894,1.2463672755539945,1.4639211890262582,1.2455315881872553,1.2531577610376694,1.0096665466088512,1.2581353039368308,1.2060790760563014,1.1119618823053194,1.2281209485292996,1.1393270785545069,1.1302975249563967,0.9416962746684491
Smad3 (Phospho-Ser208),1.1175581660583942,1.1441584362552366,1.4651849421799394,1.2358024287257372,1.217771277574148,1.0528459857054695,1.236257823849065,1.2891843311920683,1.0321883126418052,1.2680907096525775,1.1495760445507173,1.1604586159490191,1.049611490463857
Smad3 (Phospho-Ser213),2.3577276818685378,2.0956867262801238,1.7872139146598511,1.0659000735240545,2.374566378478392,1.259630250074286,1.0879766566620335,2.781463773283226,2.2048450190125735,1.0934279655249206,1.0832367697244434,2.4703310959011495,1.539781769666937
STAT5A (Phospho-Ser725),0.9442358466066482,0.9646279188297185,1.0429829748825048,0.9182266499385116,1.06771635847293,0.9898922540354261,0.9950973385876433,1.0795225655870127,1.003916944244213,1.0483199549714919,0.99185691087974,1.0394873760885044,1.0189974086319362
Calsenilin/KCNIP3 (Phospho-Ser63),0.9981936123704663,0.9248775807641726,0.8445886941840834,0.6489463045145102,0.7489228084366473,0.9925484416035634,0.8256490121775097,1.040910891704407,0.8092954914546441,0.745955394185621,0.7836601453159431,0.7955335817073106,1.2002674243690459
NMDAR2B (Phospho-Tyr1472),0.9759265254978471,0.5321278823118545,0.8147579250371911,1.1078019182591823,0.7485297552139191,1.1130722801631363,0.9592624232021434,1.0706003295445925,1.030990738263566,0.9727584588492157,1.1879430978805539,0.9278547978256413,1.2423556373485192
PECAM-1 (Phospho-Tyr713),1.022987203854314,1.0725231016628536,0.7963304356117795,0.9299065716949658,0.8238799119177878,1.0152594363381124,1.0282572658810283,1.0401924214696046,1.127594913936559,1.0481084857799638,1.1086030093157098,0.9436775400447731,1.0334991102796915
PTPRA (Phospho-Tyr798),0.9448351776807982,0.9692872565545728,0.8667376502563816,0.8345503953121681,0.7980203149164582,0.8900156937934217,1.0351761872958882,0.973735077598358,0.7668207806246876,0.9105598101782341,0.928970676756385,1.03430290039729,1.2988496500683775
TFII-I (Phospho-Tyr248),0.8986770534316283,0.8193069286657914,0.9151790950247471,1.0789012984824513,0.7423848342107932,0.8336949026979886,0.8878806686739881,0.8445607571996883,0.9316233121403964,0.8228127768082996,0.8203378086530846,0.8311410130800597,0.934487170853256
